,franchise_href,franchise_name,description,franchise_category,franchise_type,costs,phone_number,email_address,year_established,company_name,company_address,country,currency,license_duration_in_years,net_profits_per_month,return_of_investments,royalty_fees_per_month,labels,,19,Education,Transportation,Automotive,Cleaning Services,Tour & Travel,Food & Beverage,Jasa Logistics,Hobby & Entertainment,Logistics,Beauty & Healthy,Teknologi,Cleaninf Servces,Retail & Minimarket,Advertising,Fashion,Finance,Food & Beverage Shop,Health & Beauty,Technology
551,https://klikfranchisecom/services/franchisedankemitraan/detail/5rejdr56y42gqxz98algq0zvzdjnpla71nd3bowbmkkexyowvx,Art Metal Leserindo,Waralaba perhiasan dan aksesoris yang menyediakan produk berkualitas tinggi dengan desain kreatif.,Technology,Waralaba,1500000000.0,,,2010.0,,,,,,,,,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
552,https://klikfranchisecom/services/franchisedankemitraan/detail/5zpwyj59gevknmxdep2jodvmvvmn017baolqkwb36yqxz48rlg,AutoClean Waterless,"Waralaba jasa cuci mobil tanpa menggunakan air, dengan konsep ramah lingkungan dan layanan yang praktis.",Automotive,Waralaba,81000000.0,,,2016.0,PT AutoClean Waterless Indonesia,,,,,,,,857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,https://klikfranchisecom/services/franchisedankemitraan/detail/60qyv82vlga3754opzyjqwxkmknwj61mb9pmrblzedxkndoagj,Bale Bale,Usaha yang menawarkan produk atau layanan yang terkait dengan Bale Bale atau tempat beristirahat.,Hobby & Entertainment,Waralaba,50000000.0,,,,PT Balai Mitra Usaha,,,,,,,,824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
554,https://klikfranchisecom/services/franchisedankemitraan/detail/64rqlyapm5nvoog9jbk8de0zkej2yx3rlxd7wwzap6genb1vqa,Amethyst Slimming and Detox Centre,Waralaba yang menawarkan layanan pelangsingan dan detoksifikasi tubuh dengan pendekatan holistik.,Health & Beauty,Waralaba,160000000.0,,,,PT AMETHYST CIPTA SEJAHTERA,,,,,,,,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
555,https://klikfranchisecom/services/franchisedankemitraan/detail/68q69l1zekoy5yvxaegkglz7g0nbrdnxdop30mwwrjqa42mpbv,Ayam Ngamok,Restoran yang menawarkan berbagai hidangan dengan konsep atau cita rasa Ayam Ngamok.,Food & Beverage,Waralaba,50000000.0,,,2017.0,Simerah Berkah,,,,,,,,614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
556,https://klikfranchisecom/services/franchisedankemitraan/detail/6awrvn8kge7mbdyjynlbqkqogwox5rv6wjppa3exl1z0zg9m2v,Bamboo Media,Bisnis di bidang media dengan penekanan pada penggunaan teknologi atau konsep ramah lingkungan.,Teknologi,Waralaba,5000000.0,,,,PT bamboomedia Cipta Persada,,,,,,,,129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
557,https://klikfranchisecom/services/franchisedankemitraan/detail/6g56apg28lnvmwo3jxedkzeqwx974kjyo0rp1mywrnbqzbvaly,Ayam Goreng Bakar Tamsis,Waralaba ayam goreng bakar yang berlokasi di sekitar Taman Mini Indonesia Indah (TMII).,Food & Beverage,Waralaba,,,,1998.0,PT Melia Pilar Utama,,,,,,,,847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
558,https://klikfranchisecom/services/franchisedankemitraan/detail/6qyoe406bwzy2xpgakjvdrkzvkm9x5jblw37nmerplodgan81p,Ai Boba,Cafe atau restoran yang menawarkan berbagai minuman boba dengan variasi rasa dan penyajian yang unik.,Food & Beverage,Waralaba,5500000.0,,,2019.0,,,,,,,,,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
559,https://klikfranchisecom/services/franchisedankemitraan/detail/6rv6bd5zgzqjkgyoeel2xxbaovj7034owvm981pnaplnymqdkg,AA Raffi Fried Chicken,Restoran swalayan atau tempat makan yang menghidangkan kudapan dan minuman.,Food & Beverage,Waralaba,200000000.0,,,2018.0,PT Cipta Aneka Selera,,,,,,,,612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
560,https://klikfranchisecom/services/franchisedankemitraan/detail/6wxvjl2znvpmqkxzy07g9dmywmoe138g4qbe6abrdw5njkoalq,Bali Nirwana Travel,Waralaba yang mungkin bergerak di bidang perjalanan wisata dengan fokus pada destinasi atau pengalaman di Bali.,Tour & Travel,Waralaba,75000000.0,,,,PT Bali Nirwana Tour & Travel,,,,,,,,883,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,https://klikfranchisecom/services/franchisedankemitraan/detail/76oymebard9oqw73e82np1yzn3lrwvqzxvgajldnjxkmpgkb46,Arofahmina Umroh Haji,Arofahmina Umroh Haji adalah biro perjalanan umroh dan haji yang berlokasi di Jakarta. Biro ini menawarkan paket perjalanan umroh dan haji dengan harga yang terjangkau.,Tour & Travel,Waralaba,500000.0,,,2012.0,PT Arofah Mina,,,,,,,,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,https://klikfranchisecom/services/franchisedankemitraan/detail/7j9xbvwljekywzy83qleo5gaxmbrkdv6aq1ozrm472d0pxnmnn,Baby Jumper Gym,Tempat atau program untuk bayi yang fokus pada pengembangan motorik melalui kegiatan bermain dan olahraga.,Health & Beauty,Waralaba,500000000.0,,,,PT Global Medika,,,,,,,,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
563,https://klikfranchisecom/services/franchisedankemitraan/detail/7kmypqjz7625anao9mxlz1edwpyobvklrbw8pjgrnvxqe43d0z,Bakso Wong Djojo,Menyajikan bakso dengan keunikan resep dari Wong Djojo.,Food & Beverage,Waralaba,19900000.0,,,2012.0,,,,,,,,,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
564,https://klikfranchisecom/services/franchisedankemitraan/detail/7wvygyorwkmx10j3p8zdxkagmygl7ebojdzqaepnmr46lnqb2e,Aning’s Beauty & Health,"Waralaba yang fokus pada layanan kecantikan dan kesehatan, menawarkan berbagai treatment untuk memanjakan tubuh dan wajah.",Health & Beauty,Waralaba,5000000.0,,,,PT Mahkota Dewa,,,,,,,,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
565,https://klikfranchisecom/services/franchisedankemitraan/detail/82ojkbevjla6y3dxl7ebgyxa1vk0vm94qprgo8wn5rpzmz1dqy,Ayam Goreng Bakar Chichi,Waralaba ayam goreng bakar dengan cita rasa khas dan konsep yang modern.,Food & Beverage,Waralaba,125000000.0,,,,Ayam Goreng Bakar Chichi,,,,,,,,846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
566,https://klikfranchisecom/services/franchisedankemitraan/detail/83pda2endpkbykoxj50qvmbwjo9r7gv1weq4glyl8xzorzn6jr,"Ayam Geprek ""INGETDOSA""",Waralaba ayam geprek dengan konsep yang mengandung unsur humor.,Food & Beverage,Waralaba,7500000.0,,,2020.0,,,,,,,,,844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
567,https://klikfranchisecom/services/franchisedankemitraan/detail/8eb3jzr761vlakymqg9do8ojvlqknlvab0e5zg2xnpmx4ywpd5,Bakso Sehat Atom,Menyajikan bakso dengan sentuhan sehat atau penggunaan bahan-bahan alami.,Food & Beverage,Waralaba,30000000.0,,,,CV Atom Indonesia,,,,,,,,503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
568,https://klikfranchisecom/services/franchisedankemitraan/detail/8r8zaog1vjmjrazmxlxgpdvemx9wqebydny04lpwk23n576oqp,Anemone,"Anemone adalah gerai bunga yang menyediakan berbagai macam bunga segar dan rangkaian bunga untuk berbagai acara seperti pernikahan, ulang tahun, dan lain-lain. Gerai ini memiliki beberapa cabang di Jakarta dan sekitarnya",Education,Waralaba,170000000.0,,,,PT Anemone Educipta Investa,,,,,,,,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,https://klikfranchisecom/services/franchisedankemitraan/detail/93onrmkl9yvxv0dmpn4zwbqgb8ao6ye87dgabk2j5zl1epjxqb,Ayam Keprabon,"Pelayanan dalam menyediakan makanan dan minuman, termasuk restoran, cafe, kedai, dan warung.",Food & Beverage,Waralaba,100000000.0,,,2017.0,YONATHAN SEBASTIAN LIYANTO,,,,,,,,574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
570,https://klikfranchisecom/services/franchisedankemitraan/detail/9ajy9egvlre1zjm3klnn8aqpqmpxyx4dvo2d0okrgb6z5pbwq4,Bakmie Margonda,"Menyajikan mie dengan variasi rasa, mungkin dengan keunikan pada lokasi Margonda.",Food & Beverage,Waralaba,100000000.0,,,,,,,,,,,,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
571,https://klikfranchisecom/services/franchisedankemitraan/detail/9az4x80kdzjg1j7qxmyye2orqbpenwwogrpk956mlaldq3bbvl,Bakso President,"Menawarkan bakso dengan konsep premium atau kualitas tinggi, mencerminkan presiden.",Food & Beverage,Waralaba,,,,,,,,,,,,,478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
572,https://klikfranchisecom/services/franchisedankemitraan/detail/9e7qg6vmjp13qpzyrkodmw4kaldyx0al29bnaorwnx5gvblzeg,Bakmi Japos,Franchise mie dengan hidangan mie khas Jepang atau inspirasi dari kultur Jepang.,Food & Beverage,Waralaba,,,,1992.0,Mie Japos,,,,,,,,234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
573,https://klikfranchisecom/services/franchisedankemitraan/detail/9kyq9b6plqyrnnamewg1480r95rxdz3olagvzdm5jvowx2kpe4,Ameno Ramen,Waralaba ramen yang menyajikan hidangan mie Jepang dengan rasa autentik.,Food & Beverage,Waralaba,30000000.0,,,2017.0,,,,,,,,,867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
574,https://klikfranchisecom/services/franchisedankemitraan/detail/9ql694yyedzzwx8mvg1rpgjpz7mxjeobak2n3nbao705wvdrla,Bebek Goreng Arisan,"Menawarkan bebek goreng dengan konsep Arisan, mungkin dengan menu ramah acara kumpul-kumpul.",Food & Beverage,Waralaba,30000000.0,,,,Bebek Goreng Arisan,,,,,,,,483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
575,https://klikfranchisecom/services/franchisedankemitraan/detail/9qmzn2dk6ojla9vovxneb3kwqkrgrmpp7eywl8g0jd41bxqyaa,Baskin Robbin's,Franchise terkenal yang menyajikan berbagai pilihan es krim dengan banyak varian rasa.,Food & Beverage,Waralaba,358500000.0,,,1991.0,PT Naryadeltha Prarthana,,,,,,,,261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
576,https://klikfranchisecom/services/franchisedankemitraan/detail/a93d7kqmy1bevzdpqolapelgndrja24owzrxvgy0b5jx8nk6nj,Bata,"Menyediakan alas kaki termasuk sepatu boot, sandal, dan bagian dari pakaian dan alas kaki.",Fashion,Waralaba,300000000.0,,,,PT Sepatu Bata Tbk,,,,,,,,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
577,https://klikfranchisecom/services/franchisedankemitraan/detail/abrkybm5xpzjwnoxov40r39gpqn1lep6djygav8ak2qleqzw7o,Annabella Indonesia,Waralaba fashion khusus busana muslim dengan desain modern dan berkualitas.,Health & Beauty,Waralaba,80000000.0,,,,Annabella Indonesia,,,,,,,,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
578,https://klikfranchisecom/services/franchisedankemitraan/detail/aemdqvrb4zabwdeyk75pp8nrv1n1m93zlgo02qlagvjkoxyj6e,Beanstock Coffee and Tea,"Menyediakan kopi dan teh berkualitas tinggi, mungkin dengan pilihan biji kopi eksklusif dan daun teh terbaik.",Food & Beverage,Waralaba,195000000.0,,,,PT Adi Tata Nusindo,,,,,,,,519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
579,https://klikfranchisecom/services/franchisedankemitraan/detail/aq4rydnmwalmk9x5jrz3dq1ojvoep2e7kyv0o8gvxbapn6wbzv,Banana Nugget Juara,Menawarkan nugget pisang dengan cita rasa lezat dan mungkin diakui sebagai juara dalam kualitas.,Food & Beverage,Waralaba,7800000.0,,,2020.0,,,,,,,,,493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,https://klikfranchisecom/services/franchisedankemitraan/detail/ar86plod7w3zxdqvn1k2e9bx96wjv0qergnkmp5jg4bloyamyx,Bakmi GM,Franchise restoran atau rumah makan kedai yang menyediakan pelayanan dalam menyediakan makanan dan minuman.,Food & Beverage,Waralaba,300000000.0,,,1959.0,PT Griya Miesejati,,,,,,,,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
581,https://klikfranchisecom/services/franchisedankemitraan/detail/arpeo1qzp5lyvgymzkmarobvwl6jx78alqndegb2w40dxjk3wb,Bakmi Raos Cippes,Menawarkan hidangan mie dengan nama yang mencerminkan cita rasa khas atau keunikan tersendiri.,Food & Beverage,Waralaba,125000000.0,,,,PT Raos Aneka Pangan,,,,,,,,488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
582,https://klikfranchisecom/services/franchisedankemitraan/detail/asiamartabakjepang,Asia Martabak Jepang,"Waralaba yang menghadirkan martabak dengan sentuhan Jepang, dengan variasi topping yang beragam.",Food & Beverage,Waralaba,60000000.0,,,2001.0,PT Asia Sunsire Indo,,,,,,,,879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
583,https://klikfranchisecom/services/franchisedankemitraan/detail/aw5a3ygleor7b024zxkjplwn92abjy1xo6ke8ng9rmpqqdvmdj,Aljabr Easy Math,"Menyediakan jasa pendidikan, kursus, dan pelatihan di bidang matematika.",Education,Waralaba,10000000.0,,,2010.0,Aljabr Easy Math,,,,,,,,517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,https://klikfranchisecom/services/franchisedankemitraan/detail/ayamgorengpemudasurbaya,Ayam Goreng Pemuda Surbaya,Waralaba ayam goreng dengan konsep yang menghormati sejarah Pemuda Surabaya.,Food & Beverage,Waralaba,,,,,Ayam Goreng Pemuda Surbaya,,,,,,,,851,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
585,https://klikfranchisecom/services/franchisedankemitraan/detail/b1xewvqdaleg6bk49do0jxpqa0zokw3yprbgamjy8n7m5rn2lj,Ayam Bakar Warung Apung,Menyajikan ayam bakar dengan konsep warung apung di atas air.,Food & Beverage,Waralaba,2000000000.0,,,,CV Rahmawati Group,,,,,,,,496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,https://klikfranchisecom/services/franchisedankemitraan/detail/b2ep4mvd0lrx3rknwdyzlqbmdvajgwvjzaeo76xpo198kybgqv,Batogar Bakso Ummi,"Menyajikan bakso dengan resep unik dari Ummi, mungkin dengan variasi isian yang berbeda-beda.",Food & Beverage,Waralaba,10000000.0,,,,CV Ananda,,,,,,,,502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
587,https://klikfranchisecom/services/franchisedankemitraan/detail/b5awoklkzm8xyolrqvebj6navrag70jpp3zmx12ebrnwy4qddr,Andre Valentino,"Waralaba konveksi yang menyediakan kemeja untuk pria, wanita, dan anak-anak.",Fashion,Waralaba,,,,,PT Cipta Sumber Sejahtera,,,,,,,,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
588,https://klikfranchisecom/services/franchisedankemitraan/detail/b6q3opb5r4anldjbw9akymqvj0wnv2p08lgdgxoeer1kzyx7jm,Balon Udara,Menyediakan jasa sewa atau produksi balon udara untuk acara atau keperluan promosi.,Hobby & Entertainment,Waralaba,25000000.0,,,,Balon Udara Franchise Shop,,,,,,,,518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
589,https://klikfranchisecom/services/franchisedankemitraan/detail/bakmitop17,Bakmi Top 17,Franchise mie yang menonjolkan keunggulan atau keistimewaan dari varian nomor 17 mereka.,Food & Beverage,Waralaba,,,,,,,,,,,,,236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
590,https://klikfranchisecom/services/franchisedankemitraan/detail/baksokepalasapi,Bakso Kepala Sapi,"Menyajikan bakso dengan bahan utama dari kepala sapi, memberikan cita rasa khas dan berbeda.",Food & Beverage,Waralaba,,,,,,,,,,,,,497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
591,https://klikfranchisecom/services/franchisedankemitraan/detail/baksomalangkotacakeko,"Bakso Malang Kota ""Cak Eko""",Spesialis bakso Malang dengan resep dari Cak Eko.,Food & Beverage,Waralaba,60000000.0,,,2006.0,,,,,,,,,665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
592,https://klikfranchisecom/services/franchisedankemitraan/detail/baksotiptopcaksoleh,Bakso Tip Top Cak Soleh,"Spesialis bakso dengan resep unik dari Cak Soleh, mungkin dengan cita rasa yang istimewa.",Food & Beverage,Waralaba,35000000.0,,,,,,,,,,,,669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
593,https://klikfranchisecom/services/franchisedankemitraan/detail/baksotomat,Bakso Tomat,Menawarkan bakso dengan kuah tomat yang memberikan cita rasa segar dan berbeda.,Food & Beverage,Waralaba,60000000.0,,,,CV Lampu Merah,,,,,,,,479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
594,https://klikfranchisecom/services/franchisedankemitraan/detail/barleybread,Barley Bread,Menyajikan berbagai varian roti atau produk bakery dengan fokus pada penggunaan barley sebagai bahan utama.,Food & Beverage,Waralaba,,,,,PT delta musuk Indonesia,,,,,,,,507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
595,https://klikfranchisecom/services/franchisedankemitraan/detail/baso,Baso,Usaha yang mungkin menawarkan berbagai jenis bakso dengan konsep atau resep khas.,Food & Beverage,Waralaba,600000000.0,,,2010.0,,,,,,,,,825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
596,https://klikfranchisecom/services/franchisedankemitraan/detail/bebekgorengmbahwongso,Bebek Goreng Mbah Wongso,"Bebek goreng dengan cita rasa tradisional yang mungkin berasal dari resep Mbah Wongso, memberikan sentuhan nostalgia.",Food & Beverage,Waralaba,,,,,,,,,,,,,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
597,https://klikfranchisecom/services/franchisedankemitraan/detail/bjkmbd16jvqgrq7np8dkwbozrowml90rl4aa2g5yx3enopxeya,Armina Mandiri,Armina Mandiri adalah waralaba yang bergerak di bidang konsultan keuangan dan asuransi. Memberikan layanan profesional untuk membantu nasabah mengelola keuangan.,Tour & Travel,Waralaba,150000000.0,,,2010.0,CV Armina Mandiri,,,,,,,,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,https://klikfranchisecom/services/franchisedankemitraan/detail/bmpqdb2aerpg4yez7rqo51davpv83vbkgnlyjl9zw6xkjoxm0q,Batagor Bakso Ummi,Menawarkan batagor (baso tahu goreng) dan bakso dengan resep khas dari Ummi.,Food & Beverage,Waralaba,10000000.0,,,,CV Ananda,,,,,,,,481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
599,https://klikfranchisecom/services/franchisedankemitraan/detail/bplabz76ake2qzow9v8q5wvyg8exndlmjjd30o1gkrbypmg4n5,Bamboo Laundry,Layanan laundry yang mungkin menggunakan pendekatan ramah lingkungan atau memiliki konsep yang melibatkan bamboo.,Cleaning Services,Waralaba,14900000.0,,,2013.0,CV RPTF,,,,,,,,436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,https://klikfranchisecom/services/franchisedankemitraan/detail/dlxmyjvdmgr74oz6kwgroa5d8q09ebvqaz8jw21lpxnn3qyebz,BakmiMie Kita,Menyajikan berbagai hidangan mie dengan variasi rasa yang beragam.,Food & Beverage,Waralaba,77000000.0,,,,PT System Waralaba Bakmie Mie Kita,,,,,,,,505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
601,https://klikfranchisecom/services/franchisedankemitraan/detail/dpdr0m6wjo4nmjgxnxovz1de7welqalzayk9ewpgbk7vbr58yo,Ayam Tulang Lunak Gerobakan,"Daging ayam, daging bebek tulang lunak (makanan presto)",Food & Beverage,Waralaba,6500000.0,,,2010.0,CV Vina Permata,,,,,,,,184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
602,https://klikfranchisecom/services/franchisedankemitraan/detail/dw6lq3gvjwbo9nmppzvdqjbzlnkro0n5g7ayx1k8dym4ral2er,Auto Bridal Indonesia,"Bengkel kendaraan (perbaikan dan pemeliharaan), jasa bengkel kendaraan bermotor",Food & Beverage,Waralaba,600000000.0,,,2004.0,PT Auto Bridal Indonesia,,,,,,,,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603,https://klikfranchisecom/services/franchisedankemitraan/detail/dwazedmpx6v4oqnzm3waxljkeg28by9bkn1goepjy5lr7g0qr4,Bakso Kampungqu,Menawarkan bakso dengan cita rasa kampung yang autentik.,Food & Beverage,Waralaba,60000000.0,,,,,,,,,,,,476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604,https://klikfranchisecom/services/franchisedankemitraan/detail/dwmnllqrzbo0ye1e7gv2ma49n69j5gnw6vrkqokpz8x3badjpz,Ayam Ganeza,Ayam Ganeza adalah restoran yang menyajikan ayam goreng dengan bumbu khas Indonesia. Restoran ini memiliki beberapa cabang di Jakarta dan sekitarnya,Food & Beverage,Waralaba,10000000.0,,,,,,,,,,,,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605,https://klikfranchisecom/services/franchisedankemitraan/detail/dx9gvq7e038pklzxy5brnd4m7xj2za1gookwn6vmydwpqbaleo,AHE,Ahe adalah bimbingan belajar dengan metode pembelajaran yang mudah dimengerti untuk anak usia dini,Education,Waralaba,1800000.0,,,2009.0,Lembaga Pendidikan Anak Hebat,,,,,,,,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,https://klikfranchisecom/services/franchisedankemitraan/detail/e4zmoojnar0vy1kplekwq2pbz5wrybjq3vadxln5e8m6dgzg7r,Amazy,Amazy adalah gerai minuman yang menyajikan berbagai macam minuman segar dan unik. Gerai ini memiliki beberapa cabang di Jakarta dan sekitarnya,Food & Beverage,Waralaba,80000000.0,,,2001.0,PT MagFood Amazy Internasional,,,,,,,,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
607,https://klikfranchisecom/services/franchisedankemitraan/detail/ebrjgaklzneya7o6e3jmzy85rg1pndrx2wm0vd94wvkoxglqpv,Ali Ayam Goreng,Ali Ayam Goreng adalah restoran yang menyajikan ayam goreng dengan bumbu khas Indonesia. Restoran ini memiliki beberapa cabang di Jakarta dan sekitarnya,Food & Beverage,Waralaba,13800000.0,,,2017.0,PT ALI AYAM GORENG,,,,,,,,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
608,https://klikfranchisecom/services/franchisedankemitraan/detail/edlkxwanepvjl0orym49px6ab8gwgedkqbyn5z8ovmz3q127bl,Ayam Hootz,Ayam Hootz adalah waralaba ayam goreng yang menawarkan cita rasa khas dengan berbagai pilihan saus.,Food & Beverage,Waralaba,75000000.0,,,2019.0,PT Hasana Sukses Nusantara,,,,,,,,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
609,https://klikfranchisecom/services/franchisedankemitraan/detail/egxev08azyowvqdlz45p9a2rabkbm7gem6dr1jk3lbnxyjowpq,Asifa Air Minum,"Air minum dalam kemasan (gelas, botol dan galon )",Food & Beverage,Waralaba,75000000.0,,,,PT Lahtahzan Indonesia,,,,,,,,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610,https://klikfranchisecom/services/franchisedankemitraan/detail/ejrdgmygllpnabxz9w7envq8dv0z4qkrwo3eoykvd6bjp1x2mg,Ayam & Bebek Kremes Kriuuk,Ayam & Bebek Kremes Kriuuk adalah waralaba yang menawarkan ayam dan bebek kremes dengan renyah dan lezat.,Food & Beverage,Waralaba,80000000.0,,,,Ayam & Bebek Kremes Kriuuk,,,,,,,,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
611,https://klikfranchisecom/services/franchisedankemitraan/detail/ekonr4e62a5gxdbq0xkz8rjolpoybgz3m7yvwap9dl1nejmplx,Bebek Bengil,"Franchise bebek goreng yang mungkin menonjolkan kelezatan dan keunikan dalam penyajian, mungkin dengan konsep tradisional.",Food & Beverage,Waralaba,,,,,PT Tri Boga Bersama,,,,,,,,226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
612,https://klikfranchisecom/services/franchisedankemitraan/detail/ep7b0gxzvkoyelzlvxgyaon2blwqd5r4an91mqejpwj3dk6b8v,Avis Rent a Car,Avis Rent a Car adalah waralaba rental mobil terkemuka. Menyediakan berbagai jenis mobil untuk kebutuhan perjalanan dan bisnis.,Automotive,Waralaba,350000000.0,,,,PT Multi Sri Service Corp,,,,,,,,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,https://klikfranchisecom/services/franchisedankemitraan/detail/erblgp8d0ngzxwwod9ye1yk5v7aj2vx3z47melvrba6qknjopy,AI SUSHI,Restoran Jepang yang menjual sushi dan makanan khas Jepang lainnya,Food & Beverage,Waralaba,300000000.0,,,2010.0,,,,,,,,,601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614,https://klikfranchisecom/services/franchisedankemitraan/detail/ewlm27azjda8vnpygz0qev9jzkno3bq51re6oxkmbrkylgd4ww,Bebek & Ayam Goreng Pak Ndut,"Franchise yang mengusung cita rasa ayam dan bebek goreng khas, mungkin dengan resep warisan Pak Ndut yang terkenal.",Food & Beverage,Waralaba,1500000000.0,,,1998.0,PT Indo PD Mandiri,,,,,,,,270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615,https://klikfranchisecom/services/franchisedankemitraan/detail/g0lnlzoebqj4m8e9vv3mk5xdp6wp1zryogbxgjaa6wqy7pnk2y,AonTea,AonTea adalah gerai minuman boba yang menyajikan berbagai macam minuman dengan boba atau bubble tea. Gerai ini memiliki beberapa cabang di Jakarta dan sekitarnya,Food & Beverage,Waralaba,5900000.0,,,2019.0,,,,,,,,,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
