franchise_href,franchise_id,franchise_name,description,franchise_category,franchise_type,costs,total_outlets,website_url,phone_number,email_address,year_established,company_name,company_address,net_profits_per_month,license_duration_in_years,royalty_fees_per_month,return_of_investments,logo_image_url,image_url
https://klikfranchise.com/services/franchisedankemitraan/detail/wowknmvd9bxdjr3vbz2r7mpe0v1leyn5qwajpoqgz4lkg08yxq,484,Twister Chips,Usaha yang menawarkan keripik atau chips dengan berbagai varian rasa dan inovasi dalam penyajian.,Kuliner,Waralaba,18800000,,,02199988388,,,PT. Tata Cipta Mega Pelangi.,,,,,,,https://e-preneur.co/wp-content/uploads/2022/06/twister-chips-3.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/wvxjnp5jo9k8gwomd3lk4ylzvxaaw62mpb7zbqxrgd1rqvyn0o,485,SS Wulandari,Layanan profesional yang mungkin berfokus pada kecantikan atau perawatan diri.,Kesehatan & Kecantikan,Waralaba,175000000,,,0274871027,,,,,,,,,https://klikfranchise.com/media/franchiseLogo/ss_walandari_pdki.jpg,https://foto.kontan.co.id/yCh3i3qhUnUQ7s-6RXcC_oAZZz4=/smart/2012/04/30/820517119p.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/ww3l98vpedngxqxgmyvq2rabrkn6ybd7ekozjmjrlpk4a51o0q,486,Snow Monsters,Warung makan yang menawarkan hidangan dengan variasi atau bentuk yang unik.,Kuliner,Waralaba,,,http://www.ilovesnowmonters.com,0816917845,snowmonters_indonesia@yahoo.co.id,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wZk3re2OXAjPw5y8L1vVqW4JARmQ7pzG0xKodRBlYabngEMD6x,487,Suga Food Fried Chicken,Warung makan yang menawarkan berbagai hidangan ayam goreng dengan rasa yang unik.,Kuliner,Waralaba,20000000,,,02184990220,,,Suga Food Indonesia.,,,,,,https://www.waralabaku.com/logo/logo_franchise_suga_fried_chicken.jpg,https://www.waralabaku.com/UserFiles/sugafc/Image/suga%20foto%20dari%20depan%202.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/wZk3re2OXAjPw5y8L1vVqW4JARNQ7pzG0xKodRBlYabngEMD6x,488,Wassen Motor Indonesia,"Bisnis di bidang otomotif, mungkin menawarkan layanan perawatan dan perbaikan motor.",Otomotif,Waralaba,65000000,,,03160676744,,,CV Mulia Mandiri.,,,,,,https://www.waralabaku.com/logo/logo_93f89a478b704ae0e360002962789518.jpg,
https://klikfranchise.com/services/franchisedankemitraan/detail/wzpwo9mwgkaevk4o2an5gyylxbq7qe3mbjnx1dr0lxp6rbjzvw,489,Tea Break,Tempat untuk istirahat dan menikmati berbagai jenis teh.,Kuliner,Waralaba,128000000,212,https://teabreakindo.com/,087842220111,marketing.transindoinnovative@gmail.com,2017,PT Transindo Innovative Aroma.,,,,,,https://klikfranchise.com/media/franchiseLogo/Logo_tea_break.jpg,https://www.indoberbisnis.com/wp-content/uploads/2023/06/Tea-Break-1.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/x7npJ1Xx0AYEV824MNlKZaGgN0md6LeQbOD3jPyRqoBkzwrvWK,490,Singkong Keju Katrocker,Warung makan yang menawarkan hidangan singkong keju dengan nuansa rock atau keren.,Kuliner,Waralaba,10000000,,,05117640737,,,PT Karunia.,,,,,,,https://image.indonetwork.co.id/companies/thumbs/400x300/2007/12/27/5130ca4897bca601119cb827d8255ba2.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/x8aqbvl1npk4bnd2lazjpjog51g0dw5rekmoqx3gewyz796yxj,491,Teh Segerrr,Tempat yang menyajikan teh dengan kesegaran yang diungkapkan dalam namanya.,Kuliner,Waralaba,6500000,,http://tehsegerrr.com,085203824860,tehsegerrr.bdg@gmail.com,2018,PT Mistersiap Indonesia Kreatif.,,,,,,https://scontent.fsub6-3.fna.fbcdn.net/v/t39.30808-6/304782807_448895240621565_6366821191435255743_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=efb6e6&_nc_ohc=V2vBNBtLBEcAX-50FIE&_nc_zt=23&_nc_ht=scontent.fsub6-3.fna&oh=00_AfCeCERqCokbTKVeHB98LOnNy7Uj0cXorcbn1qrQyPQzVg&oe=65794E50,https://scontent.fsub6-1.fna.fbcdn.net/v/t1.6435-9/75371701_116540169796105_7670199081074950144_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c2f564&_nc_ohc=xiOtCWZHbQ0AX9mGt8h&_nc_ht=scontent.fsub6-1.fna&oh=00_AfBdW7u8S1PTgWXwITGVRll1-kYkbV0PH-UUdk0n5SoNDg&oe=659C911D
https://klikfranchise.com/services/franchisedankemitraan/detail/x8mlkqjlzyxdrnavxae3op6wnkvpwgyj57neb04rmkdg2ob1z2,492,YASAKA Fried Chicken,"Fried chicken dengan cita rasa khas YASAKA, mungkin dengan bumbu atau resep yang memberikan sentuhan Jepang pada hidangan.",Kuliner,Waralaba,9000000,,,081357865553,c4smarketing86@gmail.com,2010,PT. Cipta Aneka Selera.,,,,,,https://klikfranchise.com/media/franchiseLogo/Yasaka_pdki.jpg,https://www.casindo.co.id/wp-content/uploads/2022/04/MicrosoftTeams-image-12.png
https://klikfranchise.com/services/franchisedankemitraan/detail/x8z6odkey0naro7kyqg2rpvvn1p4blnw3m91exj5zbwgjxdal7,493,Star Express,Perusahaan yang berpengalaman dalam menyediakan solusi pengiriman barang baik ekspor impor maupun pengiriman dalam negeri.,Logistik,Waralaba,10000000,,https://starexpressindonesia.com/,08118492244,office@starexpressindonesia.com,,PT Star Express Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/x9v256npae3ayq0xk7onjl8rq6bklymm1bw4dzervzggpjqdxb,494,Warunk Level Up Express,"Versi ekspres dari Warunk Level Up, mungkin dengan fokus pada layanan cepat saji.",Kuliner,Waralaba,300000000,,,082129898912,leo.sukrisna@gmail.com,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xbowpxgovz0vklm6mrarbeqx0kz8jnakdyl2np7dj13gqe5yww,495,Warteg Putra Bahari,"Warung tegal yang menawarkan berbagai hidangan nasi, lauk, dan sayuran dengan konsep khas warteg.",Kuliner,Waralaba,140000000,,http://wartegputrabahari.com,081388720001,wategbahari@yahoo.com,2014,,,,,,,https://klikfranchise.com/media/franchiseLogo/warteg_putra_bahari_pdki.jpg,https://wartegputrabahari.com/wp-content/uploads/2020/03/WhatsApp-Image-2020-03-26-at-10.59.30-768x1024.jpeg
https://klikfranchise.com/services/franchisedankemitraan/detail/xeozqgxlvjwwmbm4a7d3q18gzkbnkepa0rvx6pjzyy2do9lnky,496,Takadeli Cake Boutique,Tempat yang menyajikan kue-kue dalam bentuk boutique atau butik.,Kuliner,Waralaba,146000000,,http://www.takadeli.com,08117040300,cs@takadeli.com,2007,,,,,,,https://klikfranchise.com/media/franchiseLogo/Takadeli_PDKI.jpg,https://foto.kontan.co.id/mCBJy3RV42zcbg8QmquTGUl8dnQ=/smart/2011/08/08/570985994p.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/xlogwxabe5j1d2nokw7gzqlnv1r8k9vdpmyrxvb436j0aymqev,497,"Siomay Bandung Asli ""Kang Otong""","Siomay Bandung Asli ""Kang Otong"" adalah tempat makan yang mengkhususkan diri dalam menyajikan Siomay Bandung asli, yaitu sejenis dimsum ikan tradisional Indonesia",Kuliner,Waralaba,70000000,,,08882734990,,,,,,,,,,https://foto.kontan.co.id/oulURoQz57e4gDw1Xms7jqm-deg=/smart/2011/10/03/526366655p.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/xnrpx8dae06ygkm45jqnrq1bvqm3bd7g9z2pklewjovxalvyo0,498,Semesta Sliky Puding,Semesta Sliky Puding adalah tempat yang menawarkan puding lembut,Kuliner,Waralaba,4800000,,http://www.semestasilkydrink.com,087832853404,Mommilkgroup@gmail.com,2019,,,,,,,https://www.waralabaku.com/logo/logo_franchise_peluang_usaha_semesta_silky_drink.jpg,https://waralabakan.com/images/data/waralaba/makanan-dan-minuman/semesta-silky-pudding/5-varian-menu-semesta-silky-pudding.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/xokmodxr4b7evnk8znl3xqvgngpyz0wdep2lmqg6j59b1jywad,499,Tahu Gila,Tahu Gila adalah tempat yang dikenal karena penyajian uniknya pada hidangan berbahan dasar tahu,Kuliner,Waralaba,5700000,,,082225591182,tahugila.id@gmail.com,2013,,,,,,,https://klikfranchise.com/media/franchiseLogo/Tahu_gila_pdki.jpg,https://duniafranchise.com/images/franchise/detail/78/post-image-1635923157239.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/xpe93gdz7jrbrnm0l1bzvgqmbpa4ylykdoxwje8n62wvpxkaoq,500,Starkult,Starkult membuka usaha minuman yang mencampurkan Yakult dengan minuman buah lainnya.,Kuliner,Waralaba,9900000,,,08112953458,plazakulinerofficial@gmail.com,2018,PT. PLAZA KULINER INDONESIA.,,,,,,https://scontent.fsub6-3.fna.fbcdn.net/v/t39.30808-6/327155483_720392102802237_7613517781070510700_n.png?_nc_cat=108&ccb=1-7&_nc_sid=efb6e6&_nc_ohc=t3wpMfMbIr4AX-7eYfV&_nc_zt=23&_nc_ht=scontent.fsub6-3.fna&oh=00_AfDPUjL6o93HBhSDpYeouBoO9zuDvAkS1lFlfSjyEfZGhA&oe=657973B4,https://www.waralabaku.com/UserFiles/starkult/Image/franchise-peluang-usaha-minuman-starkult-kemitraan_1.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/xqvylgb28v0byjzozwxk1jl51gmwoxnnaraemdepq4g367k9pw,501,Win Market,Franchise supermarket atau pasar ritel yang mungkin menonjolkan konsep pelayanan pelanggan yang baik dan variasi produk yang lengkap.,Busana,Waralaba,15000000,,,081361920003,,,Win Market Online Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xrdazbko7mrgexwpvqm9bxjpbnpgwl52d4y3vj16nna8zo0ke9,502,Spaethi House,THE SPAGHETTI HOUSE sangat ingin memperluas pasar internasionalnya terutama melalui jaringan waralaba di wilayah Asia Tenggara,Kuliner,Waralaba,,,,0216918925,,,PT. Pastramas.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xvm85rjy7x1bkwydwlak94ezrenegd3zvmx0nqpborao26lqgk,503,Sosis Bakar Asmara,Sosis Bakar Asmara adalah tempat yang mengkhususkan diri dalam menyajikan sosis bakar,Kuliner,Waralaba,4000000,,http://sosisbakarasmara.com,08123481928,sosisbakarasmara@gmail.com,2014,,,,,,,https://klikfranchise.com/media/franchiseLogo/sosis_bakar_asmara_google.png,https://www.waralabaku.com/UserFiles/sosisasmara/Image/sosisasmara@13Maret2018_05.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/xxmx8dvzrknqw3py9j2g7lg6e7dbpwor5envola01kyem4abzv,504,Wano Boba Tea,Franchise minuman boba yang mungkin menawarkan variasi minuman boba dengan konsep dan cita rasa yang unik.,Kuliner,Waralaba,5900000,,,082133920585,,2018,Mitra Creator Indonesia.,,,,,,https://klikfranchise.com/media/franchiseLogo/Wano_boba_tea_logo.png,https://www.waralabaku.com/UserFiles/mitracreator/Image/franchise-peluang-usaha-minuman-teh-wano-boba-tea_1-9-2020_6.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/xxo2o0k5gmaa4q1eb3dkrprq0dq6mwz9pngjexvnbd7lwyzvyw,505,Yakamu Boba,"Franchise minuman boba yang mungkin menonjolkan keunikan dalam penyajian dan rasa, menciptakan minuman yang istimewa.",Kuliner,Waralaba,3800000,,http://www.yakamu.com,082143726717,yakamuboba@gmail.com,2020,,,,,,,https://www.waralabaku.com/logo/logo_franchise_peluang_usaha_minuman_boba_ya_kamu_boba.jpg,https://www.waralabaku.com/UserFiles/yakamuboba/Image/franchise-peluang-usaha-minuman-boba-yakamu-boba@14Juni2021_013.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/xxog7xv8rybq9zw42agyej0kpwd6amvlqbo5pnp13zkrwedlmb,506,Tuft Kote Dinol,Mungkin merupakan bisnis layanan perawatan mobil dengan fokus pada produk atau layanan penjagaan kote (cat mobil).,Otomotif,Kemitraan,,,,0214243259,,2003,PT. Antika Jaya Utama.,,,,,,https://d3sb504n1hj6ln.cloudfront.net/uploads/prod_img/2_2572_e.jpg?v=-62169984000,https://d1yc6vwxvprgjf.cloudfront.net/id/gallery_images/medium/1453772175/3080425?1453772175
https://klikfranchise.com/services/franchisedankemitraan/detail/y0kdxzxagn1klzamy4vdo5v3y7epbrl97w28yjjpgnwbmqreqr,507,Wet Klin Cleaning Shop,Layanan pembersihan dan laundry yang mungkin menonjolkan konsep kebersihan dan kenyamanan pelanggan.,Jasa Kebersihan,Waralaba,1100000000,,,02153158232,,2009,PT. Wetklin Indonesia.,,,,,,https://www.elsindonesia.com/new/asset/img/partner/wetklin-logo.gif,https://pbs.twimg.com/media/Cke1bIeVAAAmZni.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/yabnkxeyb3kppyqlov0872vxw9gd19ermwgmodjqlwjn5zz468,508,WISCO,Bisnis yang mungkin bergerak di bidang teknologi atau layanan IT dengan fokus pada solusi perangkat lunak.,Kuliner,Waralaba,5000000,,http://www.wiscochocolate.com,085702222138,wisco.chocolate@gmail.com,2011,KOES ISLAND GROUP.,,,,,,https://s2.bukalapak.com/img/7778321451/large/0_0a00e1b4_c083_4e99_bbd7_e28268ce13f4_445_331.jpg.webp,https://www.waralabaku.com/UserFiles/wisco/Image/franchise-peluang-usaha-chocolate-ice-blend-wisco-promo-kemitraan@051023_10.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/yanzlvmw2kej1rpajdk5ooxpjprqmb3b4n0l69yygvegx7d8q4,509,Uncle Bob Ice Cream Sandwich,Franchise yang menawarkan es krim dalam bentuk sandwich dengan variasi rasa yang unik.,Kuliner,Waralaba,10000000,,http://iceunclebob.com,08563080914,,,PT. Kebab Kings Indonesia.,,,,,,https://images.sirved.com/ChIJF0nEqTevC4gRVU91kRO_CIo/1NFXnZwRJB.png,https://chronicleillinois.com/wp-content/uploads/2017/09/Woodford-092017-uncle-bob-PHOTO-1.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/yddvmwy8xwjb6ake40xzqk57beneg1nlapzoygj2bo3lmvqrp2,510,Tahu Garing TAGAR,"Tahu Garing TAGAR adalah brand Tahu Crispy No.1 di Indonesia, dengan total lebih dari 200 gerai yang tersebar di seluruh Indonesia. Tahu Garing menawarkan produk berwari-wari, termasuk Tahu Garing pake Isi Sambal yang menjadi produk berkelanjutan di Indonesia",Kuliner,Waralaba,15000000,,http://tahugaring.com/,081511088116,tahugaring_tagar@hotmail.com,2019,CV Tahu Garing TAGAR.,,,,,,https://klikfranchise.com/media/franchiseLogo/Tahu_garing_pdki.jpg,https://usaharakyat.id/wp-content/uploads/2023/04/tagar-story-01-1.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/ye4glzawpd7xdkn8k3r0jwmaw651obpmjvyqzb9y2re6nlvox7,511,Warung Roster,Mungkin merupakan warung makan yang menawarkan menu dengan konsep panggang atau bakar.,Kuliner,Waralaba,,,https://jossindustries.com/warungroster/,087851925550,,2017,,,,,,,https://www.waralabaku.com/logo/logo_franchise_peluang_usaha_warung_roster.jpg,https://www.gotravelly.com/assets/img/culinary/gallery/1676/695e9eb6c1fca768a52b103c49fd24c3.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/yg5ebnjkezdgoqvlb8pnwamyv8o2pzd97mkv4jarlyr03xq1wd,512,UDANG LOVERS SOLO,Mungkin merupakan warung atau bisnis yang menawarkan hidangan udang dengan berbagai varian rasa dan olahan.,Kuliner,Waralaba,7600000,,http://Instagram.com/udanglovers_solo,087700140664,udangloversindonesia@gmail.com,2017,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/yk5pyp21qaqdbawllkn04dnrzw9xvgmzo876oebzmx3ryewvja,513,Suga F&B Fried Chiken,Suga F&B Fried Chicken menawarkan makanan fried chicken dengan rasa dan kualitas yang menarik,Kuliner,Waralaba,200000000,,,021912611100,,2005,,,,,,,https://www.waralabaku.com/logo/logo_franchise_suga_fried_chicken.jpg,https://fastly.4sqi.net/img/general/600x600/I0ERE3YMVL12OXNIIQOENFETZV544ZUNWLMEHVL3KZGTPVID.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/yog4d7wdnm0wzble9vpjamongmqvry3r2qlpex1jkk8gz6xbym,514,Steak and Cheese,Steak and Cheese menawarkan berbagai jenis steak dan keju terbaik.,Kuliner,Waralaba,100000000,,,081226677364,Steakandcheese888@gmail.com,2017,Ideax Creative Culinary.,,,,,,,https://www.waralabaku.com/UserFiles/steakcheese/Image/franchise-peluang-usaha-kemitraan-steak-and-cheese_20-10-2020-1.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/yoybrkdlmqd7n34epmz8vywgbqbljwaa29nqx01pgvjkreo6xr,515,Waralabakopi [dot] Com,"Franchise kopi yang mungkin beroperasi secara daring atau online, menawarkan layanan pesan antar atau keanggotaan kopi.",Kuliner,Waralaba,9700000,,http://waralabakopi.com,081232040003,tony.s.u.333@gmail.com,2009,,,,,,,https://www.waralabakopi.com/wp-content/uploads/2020/10/logo.png,https://www.waralabakopi.com/wp-content/uploads/2019/05/caffe-boothh.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/yqgqwn81xd2l6zx7y5mone0vb8a4larrjjkepzb9p3bovydkm8,516,Ta B'nana,Ta B'nana menawarkan produk berkelanjutan yang terbuat dari bahan mentah yang terbaik dan alami,Kuliner,Waralaba,17000000,,,08128045939,smartme1@indosat.net.id,,,,,,,,https://www.waralabaku.com/logo/logo_franchise_pisang_goreng_ta_bnana.gif,https://bisnisukm.com/uploads/2010/03/Ta-Bnana.3-waralabaku.com_-720x540.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/yvr5q2b3pgme0gn7zlrnjaq6adbdvkdjx4ylzmawx9wo1opke2,517,Xiblackboba,"Menyediakan minuman boba dengan sentuhan khusus pada rasa dan penyajian, menciptakan pengalaman boba yang berbeda.",Kuliner,Waralaba,5600000,,,08128045939,smartme1@indosat.net.id,2019,,,,,,,https://klikfranchise.com/media/franchiseLogo/xiblackboba_google.png,https://www.waralabaku.com/UserFiles/xiblackboba/Image/franchise-peluang-usaha-minuman-boaba-xi-black-boba_1.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/yvyabo35ewjwn6ljlrq4q0b2g9gre7zmd8n9xokxyzpvkm1ag8,518,Sepisang,Sepisang menawarkan berbagai produk makananan yang lezat dan sehat,Kuliner,Waralaba,8500000,,http://www.xiblackboba.com,085334704411,,2020,,,,,,,https://klikfranchise.com/media/franchiseLogo/sepisang_google.jpg,
https://klikfranchise.com/services/franchisedankemitraan/detail/zewve46lqmzakbx7vwnl2jjrml5pn0dxdpkyo9grgyb3oa18mb,519,Tahu Hot King,Tempat yang menyajikan tahu dengan kepedasan tinggi (Hot King).,Kuliner,Waralaba,6900000,,http://www.tahuhotking.com,081216531177,tahuhotking@gmail.com,,,,,,,,https://klikfranchise.com/media/franchiseLogo/tahu_hot_king_google.jpg,https://waralabakan.com/images/data/waralaba/makanan-dan-minuman/tahu-king/2019/02-waralaba-makanan-2019.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/zje03lvqr54p9zj8dwy72eoznjzg1xwanpnkmlbyambk6dgoqv,520,Softcase Laptop Icainu,Softcase Laptop Icainu menawarkan berbagai produk softcase laptop dengan desain yang menarik dan fungsional,Teknologi,Waralaba,5000000,,,02199552815,,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/zlweej84qmgadrdngokqy2lbnevjzxrm0k39pan5o1wby7z6pm,521,Sweets & Sour Shaved Ice,Sweets & Sour Shaved Ice menawarkan es krim yang dihias dengan buah dan rasa yang menarik,Kuliner,Waralaba,25000000,,,0215822076,,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/zm9wwoqrl50vxpmjb3eyaqanwwnkdyo246gzn8j1dbge7kvlz9,522,SOLOPUCCINO COFFEE,SOLOPUCCINO COFFEE menawarkan kopi yang kuat dan hangat dengan berbagai rasa dan pilihan,Kuliner,Waralaba,89000000,,,081510773275,solopuccinocoffee@yahoo.co.id,2008,PT. JAVAPUCCINO IDN.,,,,,,https://s.kaskus.id/images/2012/08/08/643841_20120808121116.jpg,https://thumb.viva.co.id/media/frontend/thumbs3/2015/11/04/346162_kopi-solopuccino_1265_711.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/zpa82xkngdpbq61mwbdr4glwgjvy0xjlrz9kymjqo5n73eoevy,523,Yohanes Bridal,"Bisnis bridal yang menawarkan layanan lengkap untuk persiapan pernikahan, mencakup busana, dekorasi, dan fotografi.",Kesehatan & Kecantikan,Kemitraan,,,,0216610977,,1991,Yohanes Bridal Franchise.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/zq7ym5rzwqmbja3o8dbpeo1zq2wdnyp9vxlkgejx4260lgrknp,524,Soramen,Restoran atau gerai makanan yang menawarkan hidangan ramen dengan variasi rasa yang kreatif.,Kuliner,Waralaba,120000000,,http://www.kedaisoramen.com,085647381404,,,,,,,,,https://klikfranchise.com/media/franchiseLogo/soramen_pdki.jpg,
https://klikfranchise.com/services/franchisedankemitraan/detail/zr27lx9yd3lebaojxkbkmq5pygeazr60wwgyo1v4jmngqndzpl,525,Setopan Kopi,Warung kopi atau gerai minuman yang menawarkan berbagai varian kopi dengan nama Setopan Kopi.,Kuliner,Waralaba,275000000,,,081210411985,kopiselerakamu@gmail.com,2018,,,,,,,https://www.waralabaku.com/logo/logo_franchise_peluang_usaha_setopan_kopi.jpg,https://www.waralabaku.com/UserFiles/setopankopi/Image/franchise-peluang-usaha-setopan-kopi@19Des2019_05.jpg
https://klikfranchise.com/services/franchisedankemitraan/detail/zzmjzyeg206p8raqrogo3bjl6blxxwnn95yd4qkmla7bk1pwek,526,Simpliklin Laundry Kiloan,Layanan laundry kiloan yang mungkin menawarkan harga yang bersaing dan pelayanan yang cepat.,Jasa Kebersihan,Waralaba,590000000,,,02193846527,,2009,Simpliklin Laundry Kiloan.,,,,,,,
https://klikfranchise.com/services/franchise-dan-kemitraan/detail/0dnzro0oxwydej94ml1knxqaykgyre8vmvkqaj5bp23wbp7glx,527,Bebek Jontor Malioboro,Warung makan yang menyajikan bebek goreng dengan keunikan dalam penyajian atau cita rasa dengan sentuhan Malioboro.,Kuliner,Waralaba,25000000,,,02192720819,,2011,CV Elang Nusantra,,,,,,https://1.bp.blogspot.com/-P9brxImb3-M/VRErHD27g_I/AAAAAAAAAVU/gj5WLJie6pI/s1600/Logo%2BBebek%2BDjontor%2BMalioboro.jpg,
https://klikfranchise.com/services/franchise-dan-kemitraan/detail/0v6ny4vbyeznjjqx79rbkmoqevxa0o5p8kld1rz2mw3pwdeglz,528,Batavia Pizza,"Franchise pizza yang mengusung konsep dan cita rasa khas Batavia, menciptakan pengalaman kuliner yang unik.",Kuliner,Waralaba,8500000,,,02195728055,,,,,,,,,,
https://klikfranchise.com/services/franchise-dan-kemitraan/detail/0wpjxrg6bwevemykjq73nd98p1b1gaq5rymknop04zoxdalvlk,529,Aloha Indonesia Abakus,Waralaba kecantikan dan perawatan kulit dengan bahan-bahan alami serta konsep yang eksklusif.,Pendidikan,Waralaba,,,,021546464546,,,Aloha Indonesia Aakus,,,,,,https://alohaindonesia.com/wp-content/uploads/2023/10/logo_25.png,https://alohaindonesia.com/wp-content/uploads/2023/07/IMG-20230625-WA0007-scaled-1.webp
https://klikfranchise.com/services/franchise-dan-kemitraan/detail/0zbgkvo56olxqdnenwqm3d8vr8z4py1lj2yeapramjx9k0r7go,530,AYAM BEBEK PENYET BU WAHYUNI,Waralaba ayam dan bebek penyet dengan cita rasa khas Bu Wahyuni.,Kuliner,Waralaba,10000000,,https://wahyunigroupcom,087884504990,wahyunigroup@gmail.com,2013,Wahyuni Group,,,,,,https://klikfranchise.com/media/franchiseLogo/ayam_bebek_penyet_bu_wahyuni_goole.jpg,https://www.waralabaku.com/UserFiles/wahyunigroup/Image/franchise-peluang-usaha-ayam-bebek-penyet-bu-wahyuni-promo-juni-2023_4.jpg
https://klikfranchise.com/services/franchise-dan-kemitraan/detail/1d0k3wpxy7wx1gvbmj4j6kq9arrqeapeam5dz2yn8obvlzrlom,531,Bakso Kresya Tulang Muda,"Spesialis bakso dengan tulang muda, menawarkan kelezatan dan kekenyalan tersendiri.",Kuliner,Waralaba,20000000,,,02749610999,,2011,,,,,,,https://www.franchiseglobal.com/images/brands/logo/logo-bakso-tulang-muda.png,https://www.franchiseglobal.com/images/posts/2017/10/23/bakso-tulang-muda.jpeg
https://klikfranchise.com/services/franchise-dan-kemitraan/detail/1eozw8dklnr5gqxy43b7mzkvzkrxpvp1jdy6aa2wgobnem0jl6,532,Alfa Express,Franchise supermarket yang menyediakan berbagai produk dengan konsep swalayan.,Retail & Minimarket,Waralaba,300000000,,https://wwwalfamidikucom/,0215543445,csmidi@mu.co.id,2009,PT Midi Utama Indoesia TBK,,,,,,https://klikfranchise.com/media/franchiseLogo/alfa_expres_logo.jpg,https://fleibisnis.com/storage/news/dLRZhtrrfKrgnaFbK9xybi5N5vCX2ePp5jqKo2P6.jpg
https://klikfranchise.com/services/franchise-dan-kemitraan/detail/1jr1kznr8bgaq2mojno6a4096gv7xmqwlpdvp3gdwzk5yeyexa,533,BEBEK KANOMAN,Bisnis yang menawarkan bebek goreng dengan konsep Kanoman atau mungkin dengan cita rasa tradisional.,Kuliner,Waralaba,250000000,,,081510773275,BKANOMAN@YAHOO.CO.ID,2016,PT JAVAPUCCINO,,,,,,https://waralabakan.com/media/k2/items/cache/5ef17ed4d733d4dc3519b291889643fe_L.jpg,https://waralabakan.com/images/data/waralaba/makanan-dan-minuman/bebek-kanoman/4-peluang-usaha-waralaba-resto-bebek-kanoman.jpg
https://klikfranchise.com/services/franchise-dan-kemitraan/detail/1kpaowk17wdzb0bq6mye3ovm9mm9gqaje2nxzyrvr4jllpdx8k,534,Anata,Salon kecantikan atau pusat perawatan yang mungkin menawarkan berbagai layanan kecantikan.,Beauty & Healthy,Waralaba,,,https://wwwsalonanatacom/,0227321200,info@salonanata.com,,,,,,,,https://klikfranchise.com/media/franchiseLogo/R002012005680.jpg,
https://klikfranchise.com/services/franchise-dan-kemitraan/detail/1lwk5wmnxbda3vp6plvyqeyngyamqg1zr24bj08gerz9ojdxor,535,Asia Food,"Waralaba restoran dengan konsep masakan Asia, menawarkan berbagai hidangan lezat dari berbagai negara Asia.",Kuliner,Waralaba,4000000,,,02195140970,,,Asia Food Corp,,,,,,,
https://klikfranchise.com/services/franchise-dan-kemitraan/detail/21qr6xenklwm93z8bapqdkdlq2zgbnmyjre7avyx24wj0voop3,536,Ayam Bakar Larasati Khas Solo,"Waralaba ayam bakar dengan resep khas Solo, menawarkan cita rasa yang autentik dan lezat.",Kuliner,Waralaba,60000000,,,02935557681,,,Nareswari Group,,,,,,https://z-m-scontent.fsub6-3.fna.fbcdn.net/v/t39.30808-1/305282026_509071474551756_7048573241152566507_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=108&ccb=1-7&_nc_sid=4da83f&_nc_ohc=rwREJrMTW6sAX_LCYzz&_nc_ad=z-m&_nc_cid=1230&_nc_eh=ecea34e0a0b76b40e91edbffadaffa16&_nc_rml=0&_nc_ht=z-m-scontent.fsub6-3.fna&oh=00_AfBXf-kFA6F3p8-2e2Hp8iiNkExwM6znDminiwwV1eksXQ&oe=657AC943,https://fastly.4sqi.net/img/general/600x600/2552153_ogq7U_9uc0_fNcF0ppYnbMBlpx3VOL2TOA2svijg6s0.jpg
