franchise_href,franchise_name,description,franchise_category,franchise_type,costs,phone_number,email_address,year_established,company_name,company_address,country,currency,license_duration_in_years,net_profits_per_month,return_of_investments,royalty_fees_per_month
https://klikfranchise.com/services/franchisedankemitraan/detail/oe45rndovq9pxl13kygmpdb8gw8jb0mj2xkzq7y6glweawoarg,Tahu Kriuk YES,Tempat yang menyajikan tahu kriuk dengan kelezatan yang diakui (YES).,Food & Beverage,Waralaba,15000000,0817 9091 909,tahukriukyes@gmail.com,2018,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/ogkrz2om5v3p7xeewa09nzgaabrykyxvqnpldbobwm86j4ljdj,Shabu Auce,Tempat makan yang menawarkan hidangan shabu-shabu dengan konsep yang inovatif.,Food & Beverage,Waralaba,2275000,024 3581 472,,,PT. Hotel Candi Baru.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/oglvpdekn8yv1myk9z0po3wqgplaonmwgad2b4rjx6qxej5r7e,Unyu Cheese Tea,Franchise minuman cheese tea yang mungkin menonjolkan keunikan dalam penyajian dan rasa minuman.,Food & Beverage,Waralaba,40000000,0821 9270 3100,info@unyucheesetea.com,2019,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/olk9w5y43ozwkvqol2m7b8erknaezxgg1ppjjr6bdnxynvd0az,Warung Tekko,Warung makan yang mungkin menonjolkan hidangan khas Tekko atau hidangan Jepang.,Food & Beverage,Waralaba,1300000000,,hello@warungtekko.com,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/on5ndd4eb2epwqa3gav9zoylbjlkrm68qrjwkmjxy17lp0vbg3,Tahu Tahu Bento,Tempat yang menyajikan tahu dalam bentuk bento atau kotak hidangan.,Food & Beverage,Waralaba,2500000,0817 0769 389,,2019,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/onzxjr5mg29d4mwo1gr8ppa35gyybxkkboz7vld0nljwave6qo,Tigerson Korean Boba,Gerai minuman yang menawarkan minuman boba dengan sentuhan Korea.,Food & Beverage,Waralaba,7900000,0852 2587 5242,,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/ood0xwy8qjxv7qwbpk4jnopvroa6m5eb29krl1gneazy3rlmd3,YOIKI THAI TEA INDONESIA,"Varian lain dari Yoiki Thaitea, mungkin dengan menu atau konsep yang berbeda, tetapi tetap menonjolkan cita rasa Thai tea yang autentik.",Food & Beverage,Waralaba,6500000,0821 3104 7494,yoikiuntukkalian@gmail.com,2019,CV.MAHADANA GROUP.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/oprznj9d6x4mep37walrka28vegg0zle1yb5nxqkovqdmowbvo,Sop Ayam Pak Win Klaten,Tempat makan yang menawarkan hidangan sop ayam dengan cita rasa khas Klaten.,Food & Beverage,Waralaba,65000000,0813 9917 6179,sopayamklatenpakwin@gmail.com,2013,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/oqplo6gzab9xmvlaj8ymrr0k1pexb5epkynw1vq37z4wgddojj,Sua Cloudffee,Tempat makan atau gerai minuman dengan menu kopi yang inovatif dan variasi rasa.,Food & Beverage,Waralaba,13500000,0877 8174 2506,Franchise.sua@gmail.com,2015,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/owzxpko1d7abgerq2e0m4nyabva3l5ykqm8np69vljvowbdzjb,Sweetmory,Tempat makan atau gerai kue dan kopi dengan variasi menu yang lezat.,Food & Beverage,Waralaba,3700000,0822 3131 5252,,2019,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/oywp6jrgdjb7pv9er0ka1yzqo5ngw425z8kmo3qeoldxlnxmv2,Steak Industry,Tempat makan yang menawarkan hidangan steak dengan konsep industri.,Food & Beverage,Waralaba,50000000,0887 1977 526,steakindustry@gmail.com,2017,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/p1wmw45dn8qax7zbredryjzx1n30e29kkvbygpqaj6loopmnvv,Victory Crepes & Martabak Mini,Franchise mungkin yang menawarkan crepes dan martabak mini dengan berbagai pilihan rasa dan topping.,Food & Beverage,Waralaba,6000000,021 8792 3384,,,Victory Crepes & Martabak Mini.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/p1yjkorn9aqmjv8xgbwl4pgmvlqbdrpzwk65o7yn2xd03eelvw,Sunpretty Laundry,Layanan laundry.,Cleaning Services,Waralaba,17000000,0856 4719 2121,quiran4@yahoo.com,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/p6popz8kjw5b2qyoq47brnam95mlmgzda9nxyjewkvg103ldve,Soto Kauman Express,Tempat makan yang menawarkan hidangan soto dengan konsep ekspres.,Food & Beverage,Waralaba,40000000,0898 9966 864,bangubay@gmail.com,2011,CV. Usaha Berkah Sentosa.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/pa50owleaz8ylemqrdbj3vwgabm2zoxbp6nkrj4yvp9n7qgdkz,Siam Original Thai Tea,Gerai minuman yang menawarkan minuman Thai tea dengan cita rasa asli Thailand.,Food & Beverage,Waralaba,15000000,0811 7871 133,siamthaitea.id@gmail.com,2017,CV. ANUGRAH ASIA.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/pbqmlkyv90p1mxlyk4vje8rwyrbpoj2x53dnggozwd7rn6eaqo,Taman Sari Royal Heritage Spa,Spa dengan fokus pada keindahan dan warisan budaya.,Health & Beauty,Waralaba,N/A,81284568606,Spa@mustikaratu.co.id,,"PT. Mustikaratu, Tbk..",,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/pd15zjlqr6zwegpynoavbpgl1elkvm2q94n8o3aryxmwebd7kq,Tenda Store,"Toko atau bisnis dengan nama ""Tenda"" yang mungkin menawarkan berbagai produk.",Hobby & Entertainment,Waralaba,250000000,021 6620 155,,,PT Terpal Cahaya Mas Abadi.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/pe3dgyog5kl1vzpd4ln8kj6e84er0ob2mymzxwwbq9rv7anjp6,Siomay Hore,Warung makan yang menawarkan hidangan siomay dengan konsep yang menarik.,Food & Beverage,Waralaba,5000000,,,2007,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/pj907w56kn3e4drzkwrvgeyogr8qb1gnbadmyopzl2vpxmqale,SIOMAY YOULAGI,Warung makan yang menawarkan hidangan siomay dengan variasi rasa yang kreatif.,Food & Beverage,Waralaba,3500000,0852 1256 2871,feni.3280@gmail.com,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/pvbdym03dw1nnewre2xqkjkavlqo5pmgzbp86loylr49x7agvm,Sweet Sunda Ice Cream,Warung makan yang menawarkan berbagai varian es krim dengan cita rasa khas Sunda.,Food & Beverage,Waralaba,5000000,027 4885 189,sundaoffice@gmail.com,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/pvj3yknr5wax9mqq8baejrk1zz1lpdowzoz2ggd0pbynm6ev49,Tiara Distro,"Toko pakaian atau distro dengan nama yang elegan, mungkin menawarkan pakaian dengan desain khas.",Fashion,Waralaba,35000000,022 9253 5753,,,Tiara Corporation.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/pxldo5al7zbza26reonkbj39y19rqq4wgmyvdxnmpvgwk1yjey,Waweo Choco Buzz,Franchise mungkin yang menawarkan berbagai produk cokelat dan minuman cokelat dengan sentuhan khusus atau inovatif.,Food & Beverage,Waralaba,6000000,0812 3500 4839,waweo_marketing@yahoo.com,2011,CV. Waweo Yanifar Pradana.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/q2vp6yw4e1rldjanxglwje3mggmx0kbqvdaqm9rgz8o7knobyp,Taichan Dong Bang,Tempat yang menyajikan hidangan taichan dengan pengaruh Korea (Dong Bang).,Food & Beverage,Waralaba,25000000,0812 1937 6661,,,Kawan Kuliner Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/q5zqnklavm4rbwvyj1yel3d7qkpbw0g2npzxadxoro9g86jekd,Strawberry Cafe,Warung kafe yang menonjolkan hidangan dengan bahan dasar strawberry.,Food & Beverage,Waralaba,N/A,021 5696 2880,,,Strawberry Cafe.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/q6vpqoomla48r0yy9wzgdrqgz3dx2l7mjexzjvab31kkwbpn5b,Viobrano,Bisnis yang menawarkan berbagai produk atau layanan dengan konsep yang menonjolkan inovasi atau keunikan.,Advertising,Waralaba,250000000,031 767 468,,,Viobrano.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qb5djjkdap6vblro0z9xwnyepywmnlqqv3ey8kxgpa27m1rgo6,Umiku Crepes & Burger,Warung makan yang menawarkan crepes dan burger dengan variasi rasa yang lezat dan inovatif.,Food & Beverage,Waralaba,7000000,021 5042 5106,,,CV Cinta Umiku.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qbr28xpydkwn6vx159janz3r6elaqgoq7eelgzbvomm40pykw7,steaky steak,Warung makan yang menawarkan hidangan steak dengan konsep yang unik dan kreatif.,Food & Beverage,Waralaba,70000000,0852 9068 9257,fondasigenerasimuda@gmail.com,2021,PT fondasi generasi muda.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qgl6k039pnydq7megbljjr4zverqx2mbwoxep1vvao8d5ykwnm,Sun P Klin Laundry,Layanan laundry profesional.,Cleaning Services,Waralaba,65000000,061 6873 9994,,,CV Kemenang Jaya.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qj5gayyoxpvp7zmqo4lerlgnxnb2rxm39vnzdabkdq16wwej8z,The LOOX SALON PROFESIONAL,Salon dengan fokus pada profesionalisme dalam layanan kecantikan.,Health & Beauty,Waralaba,18000000,0838 2529 2747,titasalon00@gmail.com,2010,TITASIC SALON.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qja8gday7mp2nprlnqvj9o0xbalbdgqzw6o5k1y3k4bvwerexg,Soes Merdeka,Warung makan yang menawarkan kue soes dengan rasa dan variasi yang beragam.,Food & Beverage,Waralaba,N/A,022 4235 534,,,PT. Tirna Ratna.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qjlzoaedxe9bmpj84kgqgdpbawnlq03wr2z7w6akyrvxvo1yne,The Clean Bar,Tempat yang menyediakan layanan pembersihan atau laundry.,Cleaning Services,Waralaba,15000000,0896 1718 9171,cleanbar.laundry@gmail.com,2014,THE CLEANBAR.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qkwqy2ebxjm9r3qnngj0kzddkna7vmeplpxa5y1gowv8bo64rp,Tanzania Fried Chicken,Restoran atau gerai makanan yang menawarkan hidangan ayam goreng dengan sentuhan Tanzania.,Food & Beverage,Waralaba,12000000,0816 1849 116,Tanzania_fc@yahoo.co.id,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qkxzv34ey0bxw8g1r2yqmllgvqnjrombvw7dp9k6ozqnjeadaz,Tusbool,Bisnis yang menawarkan produk tusuk gigi atau produk perawatan gigi lainnya dengan konsep yang unik.,Food & Beverage,Waralaba,12500000,0812 8769 9002,tusbool.official@gmail.com,2020,PT. Juara Berkah Mandiri.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qow5ypbzyawlge7xbz8vmpnxz7v4klor93egaj62j1rdkqdm0n,XiniBoba Indonesia,"Franchise minuman boba yang menonjolkan inovasi dalam penyajian dan rasa, menciptakan minuman boba yang unik.",Food & Beverage,Waralaba,3899000,0856 0000 0945,xinibobaindonesia@gmail.com,2020,ESCorp.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qqzw8oobaexj2jk0mvyzbn4pxng6wlag1rd7yq5pnvdl9k3xmx,Steak on the street,Warung makan yang menawarkan hidangan steak dengan konsep di jalanan atau luar ruangan.,Food & Beverage,Waralaba,6999000,0858 5271 8168,,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qxkyr6gl2opd3abg0ep7oj8m5zlxz9vqa154mwyzkbwvjenrng#,Teppan Yuki,Restoran yang menyajikan hidangan teppanyaki dengan nama yang unik.,Food & Beverage,Waralaba,99000000,0852 4554 0453,franchise@teppanyuki.id,2019,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qyz76gwdrj04olee5pzbqamvoejg239xya8xp1dnqoklrmnkv6,SolChic,Warung makan yang menawarkan hidangan dengan konsep chic atau elegan.,Food & Beverage,Waralaba,250000000,0815 7832 7775,thesolchic@gmail.com,2016,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/qz9qqpygervnkjwenr3jmxkbrelxa46d2pvdy7gazob80o5lmv,Thaiyo,Restoran atau gerai makanan dengan menu yang terinspirasi oleh Thailand.,Food & Beverage,Waralaba,10000000,0818 0644 4384,,2017,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/r4qd8j9yw67p50gp2bgyenmvreaoao1r3krleqjlnwmvbxxdkk,Yagami Ramen,"Tempat makan yang menawarkan hidangan ramen dengan cita rasa otentik, mungkin dengan variasi isian dan kuah yang berbeda.",Food & Beverage,Waralaba,500000000,0817 2335 110,novayumel@yahoo.com,,Yagami Ramen House.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/r8jl9pdynwm4rxbdkobae7agrw0q2yejxz1pvrlznvkq6m53on,Tx Travel,Agen perjalanan atau layanan travel yang menawarkan berbagai paket perjalanan dan tiket.,Tour & Travel,Kemitraan,400000000,021 3809 999,,2004,PT. Jakrta Express Utama.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/r8nyl3pxmekp4vdxm25bjleanp0rngzzkjwo7abqr916wgvqog,Warung Barokah,"Warung makan dengan konsep penuh berkah dan keberuntungan, menawarkan hidangan khas Indonesia.",Food & Beverage,Waralaba,N/A,022 7019 1200,,,PT. Tata Cipta Mega Pelangi.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rexbmdga2n0p7lwkaypqqz1vqjxlr9drjojek3g456mzwv8yoj,Waroeng sehat,"Warung makan dengan konsep sehat, menawarkan hidangan sehat dan bergizi.",Health & Beauty,Waralaba,10000000,021 7346 0310,Faisalramliqodir@gmail.com,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rjqzwprmy46qlbgy9gvzaandnw7nodmx2vbk83xlp0e1erokw1,Wowteg,"Minuman teh yang menonjolkan kesegaran dan keunikan dalam penyajian atau rasa, memberikan variasi pada minuman teh.",Food & Beverage,Waralaba,200000000,0878 8559 2238,waralaba@soursallygroup.com,2018,Sour Sally Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rl84nmbrpn7yqz9eov0qwxepevzdrkgmgj1jw5ly32axbvk6ol,Thaimani,Restoran atau gerai makanan dengan menu Thailand.,Food & Beverage,Waralaba,12000000,0821 3836 5492,ahrdwn@gmail.com,2018,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rmk35xbeqjdvnrgpkxyaebng52vp8j6m4l0lry2oqwo91dzw7v,Tirta Ayu Spa,Spa yang menawarkan layanan kecantikan dan relaksasi.,Health & Beauty,Waralaba,500000000,0857 3522 3223,tirtaayuvspa_bjn@yahoo.com,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rmkrbwrxvalmegwy0dp3pjg9gez7do65xob2vqe4nkq1jn8lye,Warung Sangrai,"Warung makan dengan konsep sangrai atau pemanggangan, mungkin menawarkan berbagai hidangan panggang.",Food & Beverage,Waralaba,N/A,0838 2060 0220,sangraibdg@gmail.com,2011,CV. Kreasi Rasa.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rog7na2m1lrp0rbylwa6bgvkqmkpnwkj4m5zj39q8zdeydvxqn,The Englo's Salon & Spa,Salon dan spa dengan nama yang unik.,Health & Beauty,Waralaba,560000000,077 8425 5991,,,The Englo's Salon & Spa.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rpxxvo849w0zleelky72gzaqvenmgmrwqb5o6dnrjvypdk3j1j,Tahu Baso Wow,Tempat yang menyajikan tahu dengan tambahan baso atau bakso yang istimewa (Wow).,Food & Beverage,Waralaba,8000000,0822 9914 4069,ziyad.karamah@gmail.com,2019,PT. Salafi Mandiri Sejahtera.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rqwapbp08bokxgdrwyj2m7d6vknym9znzrqkxeej4valo3l518,TTEOKTAN,Tempat yang spesialis dalam hidangan Tteok (kue beras Korea).,Food & Beverage,Waralaba,20000000,0857 3694 4167,tteoktan@gmail.com,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rrn3wkpvxyyl69xnmar17zqjbrja4jgdkgpde28bol0bezm5o7,Steak Nation,Warung makan yang menawarkan berbagai hidangan steak.,Food & Beverage,Waralaba,180000000,0813 3313 3647,jagatniagamarketing@yahoo.com,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rvyr4q6dzav8l0gernek3ppxwvq71bo2bmoakxd5jzmlwygjwn,Susu Oke,Gerai minuman susu dengan konsep dan variasi rasa yang menarik.,Food & Beverage,Waralaba,200000000,021 8896 2687,,,UD Suka Cita.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rxxqmb0yq1vobwgeg65pjrmljknkoln9r87kyajdv2depw3azm,un nyu,Bisnis makanan atau minuman dengan konsep unik atau unyu yang menarik perhatian pelanggan.,Food & Beverage,Waralaba,40000000,0813 1680 6088 `,unyucheesetea@gmail.com,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/sushirockroll,Sushi Rock & Roll,Warung makan yang menawarkan sushi dengan variasi roll dan konsep yang dinamis.,Food & Beverage,Waralaba,55000000,021 7992 407,,,CV Sri.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v06gmzwwnegyv8xeda2bozkyvomqlrnkj714bpxa5olp3drj9p,Yamm Ke Ko,Franchise yang menawarkan hidangan Ke Ko (Korean cuisine) dengan variasi menu yang autentik.,Food & Beverage,Waralaba,N/A,0878 7770 5800,,2010,Ow My Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v14ygp2m3lbqep69zjbwaaenyj7qn8dlkgrz0dvr5xojmkoxvd,Teapedia,Gerai minuman atau kafe yang menawarkan berbagai pengetahuan tentang teh.,Food & Beverage,Waralaba,128200000,,,,PT. INDOMAKMUR JAYA SUKSES.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v1epreq079qjjdbydna6xxba5wvylmp5zvg42rwklwkn8gom3w,Teh Presiden,Gerai minuman yang menawarkan teh dengan tema presiden atau patriotik.,Food & Beverage,Waralaba,3900000,0819 0408 0988,franchise.tehpresiden@gmail.com,2018,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v1k7de8vxq6anroedkjgrlmp01zvzwly0jga932qb45mnwxob2,Tahu Walik Kelaw,Tempat yang menyajikan tahu dengan sentuhan khas atau wilayah Kelaw.,Food & Beverage,Waralaba,35000000,0813 3073 9082,,2019,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v2pbmepwlvnqakqkmgagydo9pkdv0bxz68rexw1ojj34n5zyrl,Yowish Rice Yogurt Drink,"Minuman yogurt dengan tambahan beras, menciptakan kombinasi yang unik dan menyegarkan.",Food & Beverage,Waralaba,N/A,0823 3296 2998,,2019,PT YOWISH BOGA UTAMA.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v8dv36ylqenokwan7ema5wm9e21vxpgkzjxgdorlbp2qbzyrjd,Serious Cut Barbershop,Layanan potong rambut dan perawatan rambut untuk pria dengan konsep yang serius dan profesional.,Health & Beauty,Waralaba,60000000,0821 2626 5697,,2014,Serious Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v9b4j0lo5n1grddmjxxq368ryerqap2wzboeepvzgykavy7mng,Tous Les Jours,French-Asian bakery yang menawarkan berbagai produk roti dan kue dengan konsep dan rasa yang unik.,Food & Beverage,Waralaba,420000000,021 5080 5123,touslesjoursid@cj.co.id,1997,CJ FOODVILLE BAKERY AND CAFE INDONESIA.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vad8w7nm0onxvbzkzepyrqyxeg4qg9d36jb5gelpka1jmv2rlp,Tentang Kita,"Tempat makan atau bisnis kuliner dengan konsep ""tentang kita"".",Food & Beverage,Waralaba,3800000,085 942 166 963,Cokelattentangkita@gmail.com,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vaj54kpl6qmv9b7rqlk3drezqpwv2dpxx0ygowbo1nmj8eayg1,Uncledazs Popcron Chicken,Bisnis yang menawarkan ayam popcorn dengan cita rasa yang khas dan beragam.,Food & Beverage,Waralaba,15000000,0857 1066 2299,,2015,Barley Bread Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vamdx0vblzzqrlb3xm9q7g5er5wyonkynea24wp1jg6kprj8dg,Suga Food Fried Chicken,Warung makan yang menawarkan berbagai hidangan ayam goreng dengan rasa yang unik.,Food & Beverage,Waralaba,20000000,021 8499 0220,,,Suga Food Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vdwyjyqb9gndp2rxx3l7az8madqvkmjpkewel0oa4n5g1bvo6e,Takoyaki Mr Han Sambas,Tempat yang menyajikan takoyaki dengan sentuhan khas atau pemiliknya.,Food & Beverage,Waralaba,8000000,0821 5863 2212,takoyakisambas@gmail.com,2013,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/veyw756v4nag0wyazk2ez8mj1joqqpdmr1ljobvdlxpbr3nxgy,Sourtie's,Warung makan dengan konsep atau menu yang mungkin menonjolkan cita rasa asam atau sour.,Food & Beverage,Waralaba,150000000,021 6385 4252,mushroomfamilyresto@gmail.com,2014,PT. Aritama Mandiri.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vkzoo61lyd0rqeglxv2b3ydbb8kvwjnzappwe8qxm9g4rm5ajo,Tahu Go!,Tempat makan atau gerai makanan yang menawarkan berbagai hidangan tahu.,Food & Beverage,Waralaba,18500000,0812 9030 2236,,2019,PT OTEWE MAJU BERSAMA.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vlgb1dp4vd6x3kreb92nwoy0awgovj7j8rq5nqmmpayzkaewlw,Waroeng Western,"Warung makan dengan konsep masakan Barat atau Western, menawarkan berbagai hidangan Barat yang lezat.",Food & Beverage,Waralaba,99700000,0899 7075 899,andy@waroengwestern.com,2013,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vlqy9ga38rlbzazvye1d7domz0e0pxw5k6qj4vpxrkbongwmnr,Taw Taw Tahu,Tempat yang menyajikan tahu dengan sentuhan yang unik atau berbeda.,Food & Beverage,Waralaba,4300000,0857 4984 9678,cs.tawtawtahu@gmail.com,2019,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vlx2z4epyjnkma0j3o8k7odgrdanq5gbvyzbdxw16rrlw9epmp,Wahana Logistik,Bisnis logistik atau pengiriman barang dengan fokus pada layanan yang andal dan efisien.,Jasa Logistics,Kemitraan,3000000,0812 6578 9999,,,PT. Wahana Prestasi Logistik.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vmokn9x1playkde07qzw63azgkzgogyw8nexl2rjvbjrd4mpv9,Tea and You,Kafe atau gerai minuman yang menawarkan berbagai jenis teh.,Food & Beverage,Waralaba,12000000,0813 2626 2815,teaandyou.id@gmail.com,2018,Astamada Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vmyjb3pxpxwelmrz5gyjnkvbzarvdq61l4eg2qo8o7nak90add,Twistelor,Warung makan yang mungkin menawarkan berbagai jenis twisted bread atau roti yang unik dan lezat.,Food & Beverage,Waralaba,10000000,0877 7333 3579,mouthfulindonesia@gmail.com,2017,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vnq3d1dpbyzavx798wo2xlryv465ag4ejpgewzmokn0jmkbvlm,Soto Ayam Kampung Surabaya ’Jolali’,Warung makan yang menyajikan soto ayam dengan cita rasa kampung Surabaya.,Food & Beverage,Waralaba,20000000,021 9384 6527,,,Soto Ayam Kampung Surabaya ’Jolali’.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vp1bea2ykawgzk9z6jlomom84qrvy30qxql7nbxvd4jnpwdr59,Xcelcius Coffee,"Menawarkan kopi dengan variasi rasa dan metode penyajian yang berbeda, menciptakan suasana kafe yang nyaman dan modern.",Food & Beverage,Waralaba,70000000,0877 4882 4888,,2016,Xcelcius Coffee.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vpp74gnk5bmxzllx869gea01g4njrm2jryodwwe3yqbaokvzd2,Ulir Kriuk Kentang Crispy Spiral,Bisnis yang menawarkan kentang kriuk dengan konsep spiral atau berbentuk ulir.,Food & Beverage,Waralaba,10000000,021 7050 6226,,,Ulir Kriuk Kentang Crispy Spiral.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vq6v8d4aj2rlere1obymxonmxkzbv9g5lxwpw7djnkykp3a0ga,Snackmakaroni,Bisnis yang menawarkan macaroni atau camilan dengan konsep yang menarik.,Food & Beverage,Waralaba,4000000,,snackmakaroni@gmail.com,2018,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vqoznzpx4d0m19w7ergwb8dqrepv2y5ala3jvlygkr6bokjxe3,Tahu Kriuk Yumz,Tempat yang menyajikan tahu kriuk dengan variasi rasa yang lezat (Yumz).,Food & Beverage,Waralaba,12000000,0812 9186 9032,tahukriukyumz@gmail.com,2020,Tahu Yumz.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vv0vpwablb89o7ozqnn3gemj8wralpygq2kxmwedr1j5dxk6y2,Super Buble,Gerai minuman yang menawarkan minuman bergelembung dengan variasi rasa.,Food & Beverage,Waralaba,2900000,021 3375 0861,,,Super Buble.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vvmxzwlj14wzoebddgpa57o87o86krqqevjykg0an3m9pnrlbp,Takeshi Bento,Tempat yang menyajikan bento dengan nama yang mencerminkan gaya Takeshi.,Food & Beverage,Waralaba,3000000,021 7082 6000,,,PT Trivatindo Pratama.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vw2zrm9vkyddepxzpq1oxwrmyqm4kl8qlnj0bo3e57jagvbngd,SEREM,Warung makan yang mungkin menawarkan hidangan dengan rasa yang serem atau menegangkan.,Food & Beverage,Waralaba,15000000,0812 2785 1663,Kurtriawan.03@gmail.com,2015,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vwp8ynnd6jla1ezxyv2zg3karlpvordm0q9oj4kbgwlbxem7rk,Warung Warso,"Warung makan dengan konsep dan menu khas, mungkin menonjolkan cita rasa tradisional.",Food & Beverage,Waralaba,1000000,0877 8219 2951,warungwarso72@gmail.com,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/w7zkkgjdnwv3wd0lpegymjm9wlxeoo18arql56vqypnrbax24o,Tapisi (Tahu Pisang Singkong),"Tempat yang menawarkan hidangan tahu, pisang, dan singkong dengan variasi rasa atau topping.",Food & Beverage,Waralaba,15000000,0812 8237 8016,tapisikrispy@gmail.com,2019,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/w86oav7lq0dexzbnpprn3w1mzdykgy9m5ajbdxkrzoeglw4vq7,Teh Mesir Mummy,Gerai minuman yang menawarkan teh dengan sentuhan Mesir atau kemasan unik.,Food & Beverage,Waralaba,3500000,021 6875 6475,,,,,,,,,,
