franchise_href,franchise_id,franchise_name,description,franchise_category,franchise_type,costs,total_outlets,website_url,phone_number,email_address,year_established,company_name,company_address,net_profits_per_month,license_duration_in_years,royalty_fees_per_month,return_of_investments,logo_image_url,image_url
https://klikfranchise.com/services/franchisedankemitraan/detail/rog7na2m1lrp0rbylwa6bgvkqmkpnwkj4m5zj39q8zdeydvxqn,441,The Englo's Salon & Spa,Salon dan spa dengan nama yang unik.,Kesehatan & Kecantikan,Waralaba,560000000,,,07784255991,,,The Englo's Salon & Spa.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rpxxvo849w0zleelky72gzaqvenmgmrwqb5o6dnrjvypdk3j1j,442,Tahu Baso Wow,Tempat yang menyajikan tahu dengan tambahan baso atau bakso yang istimewa (Wow).,Kuliner,Waralaba,8000000,,,082299144069,ziyad.karamah@gmail.com,2019,PT. Salafi Mandiri Sejahtera.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rqwapbp08bokxgdrwyj2m7d6vknym9znzrqkxeej4valo3l518,443,TTEOKTAN,Tempat yang spesialis dalam hidangan Tteok (kue beras Korea).,Kuliner,Waralaba,20000000,,,085736944167,tteoktan@gmail.com,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rrn3wkpvxyyl69xnmar17zqjbrja4jgdkgpde28bol0bezm5o7,444,Steak Nation,Warung makan yang menawarkan berbagai hidangan steak.,Kuliner,Waralaba,180000000,,http://www.steaknation.co.id,081333133647,jagatniagamarketing@yahoo.com,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rvyr4q6dzav8l0gernek3ppxwvq71bo2bmoakxd5jzmlwygjwn,445,Susu Oke,Gerai minuman susu dengan konsep dan variasi rasa yang menarik.,Kuliner,Waralaba,200000000,,,02188962687,,,UD Suka Cita.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/rxxqmb0yq1vobwgeg65pjrmljknkoln9r87kyajdv2depw3azm,446,un nyu,Bisnis makanan atau minuman dengan konsep unik atau unyu yang menarik perhatian pelanggan.,Kuliner,Waralaba,40000000,,,081316806088,unyucheesetea@gmail.com,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/sushirockroll,447,Sushi Rock & Roll,Warung makan yang menawarkan sushi dengan variasi roll dan konsep yang dinamis.,Kuliner,Waralaba,55000000,,,0217992407,,,CV Sri.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v06gmzwwnegyv8xeda2bozkyvomqlrnkj714bpxa5olp3drj9p,448,Yamm Ke Ko,Franchise yang menawarkan hidangan Ke Ko (Korean cuisine) dengan variasi menu yang autentik.,Kuliner,Waralaba,,,,087877705800,,2010,Ow My Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v14ygp2m3lbqep69zjbwaaenyj7qn8dlkgrz0dvr5xojmkoxvd,449,Teapedia,Gerai minuman atau kafe yang menawarkan berbagai pengetahuan tentang teh.,Kuliner,Waralaba,128200000,,https://tehpedia.co.id,6285161718929,rival.eatpedia@gmail.com,2023,PT. INDOMAKMUR JAYA SUKSES.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v1epreq079qjjdbydna6xxba5wvylmp5zvg42rwklwkn8gom3w,450,Teh Presiden,Gerai minuman yang menawarkan teh dengan tema presiden atau patriotik.,Kuliner,Waralaba,3900000,,https://linktr.ee/kemitraantehpresiden,081904080988,franchise.tehpresiden@gmail.com,2018,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v1k7de8vxq6anroedkjgrlmp01zvzwly0jga932qb45mnwxob2,451,Tahu Walik Kelaw,Tempat yang menyajikan tahu dengan sentuhan khas atau wilayah Kelaw.,Kuliner,Waralaba,35000000,,https://tahuwalikkelawspesialtahuwaliksaosmalang.business.site/,081330739082,,2019,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v2pbmepwlvnqakqkmgagydo9pkdv0bxz68rexw1ojj34n5zyrl,452,Yowish Rice Yogurt Drink,"Minuman yogurt dengan tambahan beras, menciptakan kombinasi yang unik dan menyegarkan.",Kuliner,Waralaba,,,http://yowishindonesia.com,082332962998,,2019,PT YOWISH BOGA UTAMA.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v8dv36ylqenokwan7ema5wm9e21vxpgkzjxgdorlbp2qbzyrjd,453,Serious Cut Barbershop,Layanan potong rambut dan perawatan rambut untuk pria dengan konsep yang serius dan profesional.,Kesehatan & Kecantikan,Waralaba,60000000,,,082126265697,,2014,Serious Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/v9b4j0lo5n1grddmjxxq368ryerqap2wzboeepvzgykavy7mng,454,Tous Les Jours,French-Asian bakery yang menawarkan berbagai produk roti dan kue dengan konsep dan rasa yang unik.,Kuliner,Waralaba,420000000,,,02150805123,touslesjoursid@cj.co.id,1997,CJ FOODVILLE BAKERY AND CAFE INDONESIA.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vad8w7nm0onxvbzkzepyrqyxeg4qg9d36jb5gelpka1jmv2rlp,455,Tentang Kita,"Tempat makan atau bisnis kuliner dengan konsep ""tentang kita"".",Kuliner,Waralaba,3800000,,,085942166963,Cokelattentangkita@gmail.com,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vaj54kpl6qmv9b7rqlk3drezqpwv2dpxx0ygowbo1nmj8eayg1,456,Uncledazs Popcron Chicken,Bisnis yang menawarkan ayam popcorn dengan cita rasa yang khas dan beragam.,Kuliner,Waralaba,15000000,,,085710662299,,2015,Barley Bread Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vamdx0vblzzqrlb3xm9q7g5er5wyonkynea24wp1jg6kprj8dg,457,Suga Food Fried Chicken,Warung makan yang menawarkan berbagai hidangan ayam goreng dengan rasa yang unik.,Kuliner,Waralaba,20000000,,,02184990220,,,Suga Food Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vdwyjyqb9gndp2rxx3l7az8madqvkmjpkewel0oa4n5g1bvo6e,458,Takoyaki Mr Han Sambas,Tempat yang menyajikan takoyaki dengan sentuhan khas atau pemiliknya.,Kuliner,Waralaba,8000000,,http://takoyakisambas.blospot.com,082158632212,takoyakisambas@gmail.com,2013,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/veyw756v4nag0wyazk2ez8mj1joqqpdmr1ljobvdlxpbr3nxgy,459,Sourtie's,Warung makan dengan konsep atau menu yang mungkin menonjolkan cita rasa asam atau sour.,Kuliner,Waralaba,150000000,,,02163854252,mushroomfamilyresto@gmail.com,2014,PT. Aritama Mandiri.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vkzoo61lyd0rqeglxv2b3ydbb8kvwjnzappwe8qxm9g4rm5ajo,460,Tahu Go!,Tempat makan atau gerai makanan yang menawarkan berbagai hidangan tahu.,Kuliner,Waralaba,18500000,,https://tahugo.id/,081290302236,,2019,PT OTEWE MAJU BERSAMA.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vlgb1dp4vd6x3kreb92nwoy0awgovj7j8rq5nqmmpayzkaewlw,461,Waroeng Western,"Warung makan dengan konsep masakan Barat atau Western, menawarkan berbagai hidangan Barat yang lezat.",Kuliner,Waralaba,99700000,,http://www.waroengwestern.com,08997075899,andy@waroengwestern.com,2013,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vlqy9ga38rlbzazvye1d7domz0e0pxw5k6qj4vpxrkbongwmnr,462,Taw Taw Tahu,Tempat yang menyajikan tahu dengan sentuhan yang unik atau berbeda.,Kuliner,Waralaba,4300000,,https://tawtawtahu.com,085749849678,cs.tawtawtahu@gmail.com,2019,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vlx2z4epyjnkma0j3o8k7odgrdanq5gbvyzbdxw16rrlw9epmp,463,Wahana Logistik,Bisnis logistik atau pengiriman barang dengan fokus pada layanan yang andal dan efisien.,Jasa Logistik,Kemitraan,3000000,,,081265789999,,,PT. Wahana Prestasi Logistik.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vmokn9x1playkde07qzw63azgkzgogyw8nexl2rjvbjrd4mpv9,464,Tea and You,Kafe atau gerai minuman yang menawarkan berbagai jenis teh.,Kuliner,Waralaba,12000000,,http://www.teaandyou.id,081326262815,teaandyou.id@gmail.com,2018,Astamada Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vmyjb3pxpxwelmrz5gyjnkvbzarvdq61l4eg2qo8o7nak90add,465,Twistelor,Warung makan yang mungkin menawarkan berbagai jenis twisted bread atau roti yang unik dan lezat.,Kuliner,Waralaba,10000000,,,087773333579,mouthfulindonesia@gmail.com,2017,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vnq3d1dpbyzavx798wo2xlryv465ag4ejpgewzmokn0jmkbvlm,466,Soto Ayam Kampung Surabaya ’Jolali’,Warung makan yang menyajikan soto ayam dengan cita rasa kampung Surabaya.,Kuliner,Waralaba,20000000,,,02193846527,,,Soto Ayam Kampung Surabaya ’Jolali’.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vp1bea2ykawgzk9z6jlomom84qrvy30qxql7nbxvd4jnpwdr59,467,Xcelcius Coffee,"Menawarkan kopi dengan variasi rasa dan metode penyajian yang berbeda, menciptakan suasana kafe yang nyaman dan modern.",Kuliner,Waralaba,70000000,,,087748824888,,2016,Xcelcius Coffee.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vpp74gnk5bmxzllx869gea01g4njrm2jryodwwe3yqbaokvzd2,468,Ulir Kriuk Kentang Crispy Spiral,Bisnis yang menawarkan kentang kriuk dengan konsep spiral atau berbentuk ulir.,Kuliner,Waralaba,10000000,,,02170506226,,,Ulir Kriuk Kentang Crispy Spiral.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vq6v8d4aj2rlere1obymxonmxkzbv9g5lxwpw7djnkykp3a0ga,469,Snackmakaroni,Bisnis yang menawarkan macaroni atau camilan dengan konsep yang menarik.,Kuliner,Waralaba,4000000,,,,snackmakaroni@gmail.com,2018,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vqoznzpx4d0m19w7ergwb8dqrepv2y5ala3jvlygkr6bokjxe3,470,Tahu Kriuk Yumz,Tempat yang menyajikan tahu kriuk dengan variasi rasa yang lezat (Yumz).,Kuliner,Waralaba,12000000,,,081291869032,tahukriukyumz@gmail.com,2020,Tahu Yumz.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vv0vpwablb89o7ozqnn3gemj8wralpygq2kxmwedr1j5dxk6y2,471,Super Buble,Gerai minuman yang menawarkan minuman bergelembung dengan variasi rasa.,Kuliner,Waralaba,2900000,,,02133750861,,1964,Super Buble.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vvmxzwlj14wzoebddgpa57o87o86krqqevjykg0an3m9pnrlbp,472,Takeshi Bento,Tempat yang menyajikan bento dengan nama yang mencerminkan gaya Takeshi.,Kuliner,Waralaba,3000000,,,02170826000,,,PT Trivatindo Pratama.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vw2zrm9vkyddepxzpq1oxwrmyqm4kl8qlnj0bo3e57jagvbngd,473,SEREM,Warung makan yang mungkin menawarkan hidangan dengan rasa yang serem atau menegangkan.,Kuliner,Waralaba,15000000,,,081227851663,Kurtriawan.03@gmail.com,2015,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/vwp8ynnd6jla1ezxyv2zg3karlpvordm0q9oj4kbgwlbxem7rk,474,Warung Warso,"Warung makan dengan konsep dan menu khas, mungkin menonjolkan cita rasa tradisional.",Kuliner,Waralaba,1000000,,http://warungwarso.id,087782192951,warungwarso72@gmail.com,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/w7zkkgjdnwv3wd0lpegymjm9wlxeoo18arql56vqypnrbax24o,475,Tapisi (Tahu Pisang Singkong),"Tempat yang menawarkan hidangan tahu, pisang, dan singkong dengan variasi rasa atau topping.",Kuliner,Waralaba,15000000,,,081282378016,tapisikrispy@gmail.com,2019,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/w86oav7lq0dexzbnpprn3w1mzdykgy9m5ajbdxkrzoeglw4vq7,476,Teh Mesir Mummy,Gerai minuman yang menawarkan teh dengan sentuhan Mesir atau kemasan unik.,Kuliner,Waralaba,3500000,,,02168756475,,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/w89wmpvo1mbj3exanzrga06z1347r2qjdyvyblpxkglqodew5b,477,soc.clean,Layanan pembersihan atau kebersihan dengan fokus pada konsep sosial atau kebersihan bersama.,Jasa Kebersihan,Waralaba,25000000,,http://www.socclean.com,085736944167,socshoesclean@gmail.com,2015,soc.clean.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wazovbv6aklgjd015erq8dnjxaym3wwoxgl7xpyzb2nqekmp9x,478,The Spa Lon,Tempat spa atau pusat kecantikan dengan nama yang unik.,Kesehatan & Kecantikan,Waralaba,,,,0216400467,,,The Spa Lon.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wbxzvlkaqdz2ab7y9ojxqyrrvnr4vwgpoepj31dek6mmlwn08e,479,Wow Crackers,Usaha yang menawarkan berbagai varian keripik atau crackers yang lezat dan inovatif.,Kuliner,Waralaba,26500000,,,02127225757,,,Wow Food Industry.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wedaqlndem6q5b9xvpxmvyyrzy1kggoj4zb8k7pa3ow2jlzrwl,480,Terang Bulan Mini Hallaland,Tempat yang menyajikan terang bulan dengan variasi topping.,Kuliner,Waralaba,4500000,,,03171170599,,,UKM koe.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wl07peyeodw3mnzvdvp6q8agb0xkboby1lq4gx2jjm9zrankwv,481,SOKLAT BANGET,Warung makan atau bisnis yang menawarkan hidangan dengan cokelat sebagai bahan utama.,Kuliner,Waralaba,7000000,,,081327597321,soklatbangeeet@gmail.com,2016,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wl4alqkzwake6vjdnp7rzrdm9p1ooxe90n25bpx8qyybv3jgg9,482,Wake Cup,Warung minuman atau kafe yang menawarkan berbagai minuman segar dan mungkin menyajikan variasi kopi.,Kuliner,Waralaba,650000000,,https://wakecupindonesia.com/,087876224666,franchise@wakecupindonesia.com,2013,PT Solomon Utama.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wmdqankgr2w5emno7bpvaoejm73pr8kqwyx9jzlgl6yz1v04b6,483,Warkop Naik Kelas,"Warung kopi yang mungkin menawarkan konsep dan layanan yang ditingkatkan, menciptakan suasana kopi yang nyaman.",Kuliner,Waralaba,132100000,,,081310009801,kemitraan@warkopnaikkelas.com,2016,PT. Indosukses Makmur Berjaya.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wowknmvd9bxdjr3vbz2r7mpe0v1leyn5qwajpoqgz4lkg08yxq,484,Twister Chips,Usaha yang menawarkan keripik atau chips dengan berbagai varian rasa dan inovasi dalam penyajian.,Kuliner,Waralaba,18800000,,,02199988388,,,PT. Tata Cipta Mega Pelangi.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wvxjnp5jo9k8gwomd3lk4ylzvxaaw62mpb7zbqxrgd1rqvyn0o,485,SS Wulandari,Layanan profesional yang mungkin berfokus pada kecantikan atau perawatan diri.,Kesehatan & Kecantikan,Waralaba,175000000,,,0274871027,,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/ww3l98vpedngxqxgmyvq2rabrkn6ybd7ekozjmjrlpk4a51o0q,486,Snow Monsters,Warung makan yang menawarkan hidangan dengan variasi atau bentuk yang unik.,Kuliner,Waralaba,,,http://www.ilovesnowmonters.com,0816917845,snowmonters_indonesia@yahoo.co.id,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wZk3re2OXAjPw5y8L1vVqW4JARmQ7pzG0xKodRBlYabngEMD6x,487,Suga Food Fried Chicken,Warung makan yang menawarkan berbagai hidangan ayam goreng dengan rasa yang unik.,Kuliner,Waralaba,20000000,,,02184990220,,,Suga Food Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wZk3re2OXAjPw5y8L1vVqW4JARNQ7pzG0xKodRBlYabngEMD6x,488,Wassen Motor Indonesia,"Bisnis di bidang otomotif, mungkin menawarkan layanan perawatan dan perbaikan motor.",Otomotif,Waralaba,65000000,,,03160676744,,,CV Mulia Mandiri.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/wzpwo9mwgkaevk4o2an5gyylxbq7qe3mbjnx1dr0lxp6rbjzvw,489,Tea Break,Tempat untuk istirahat dan menikmati berbagai jenis teh.,Kuliner,Waralaba,128000000,212,https://teabreakindo.com/,087842220111,marketing.transindoinnovative@gmail.com,2017,PT Transindo Innovative Aroma.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/x7npJ1Xx0AYEV824MNlKZaGgN0md6LeQbOD3jPyRqoBkzwrvWK,490,Singkong Keju Katrocker,Warung makan yang menawarkan hidangan singkong keju dengan nuansa rock atau keren.,Kuliner,Waralaba,10000000,,,05117640737,,,PT Karunia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/x8aqbvl1npk4bnd2lazjpjog51g0dw5rekmoqx3gewyz796yxj,491,Teh Segerrr,Tempat yang menyajikan teh dengan kesegaran yang diungkapkan dalam namanya.,Kuliner,Waralaba,6500000,,http://tehsegerrr.com,085203824860,tehsegerrr.bdg@gmail.com,2018,PT Mistersiap Indonesia Kreatif.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/x8mlkqjlzyxdrnavxae3op6wnkvpwgyj57neb04rmkdg2ob1z2,492,YASAKA Fried Chicken,"Fried chicken dengan cita rasa khas YASAKA, mungkin dengan bumbu atau resep yang memberikan sentuhan Jepang pada hidangan.",Kuliner,Waralaba,9000000,,,081357865553,c4smarketing86@gmail.com,2010,PT. Cipta Aneka Selera.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/x8z6odkey0naro7kyqg2rpvvn1p4blnw3m91exj5zbwgjxdal7,493,Star Express,Perusahaan yang berpengalaman dalam menyediakan solusi pengiriman barang baik ekspor impor maupun pengiriman dalam negeri.,Logistik,Waralaba,10000000,,https://starexpressindonesia.com/,08118492244,office@starexpressindonesia.com,,PT Star Express Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/x9v256npae3ayq0xk7onjl8rq6bklymm1bw4dzervzggpjqdxb,494,Warunk Level Up Express,"Versi ekspres dari Warunk Level Up, mungkin dengan fokus pada layanan cepat saji.",Kuliner,Waralaba,300000000,,,082129898912,leo.sukrisna@gmail.com,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xbowpxgovz0vklm6mrarbeqx0kz8jnakdyl2np7dj13gqe5yww,495,Warteg Putra Bahari,"Warung tegal yang menawarkan berbagai hidangan nasi, lauk, dan sayuran dengan konsep khas warteg.",Kuliner,Waralaba,140000000,,http://wartegputrabahari.com,081388720001,wategbahari@yahoo.com,2014,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xeozqgxlvjwwmbm4a7d3q18gzkbnkepa0rvx6pjzyy2do9lnky,496,Takadeli Cake Boutique,Tempat yang menyajikan kue-kue dalam bentuk boutique atau butik.,Kuliner,Waralaba,146000000,,http://www.takadeli.com,08117040300,cs@takadeli.com,2007,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xlogwxabe5j1d2nokw7gzqlnv1r8k9vdpmyrxvb436j0aymqev,497,"Siomay Bandung Asli ""Kang Otong""","Siomay Bandung Asli ""Kang Otong"" adalah tempat makan yang mengkhususkan diri dalam menyajikan Siomay Bandung asli, yaitu sejenis dimsum ikan tradisional Indonesia",Kuliner,Waralaba,70000000,,,08882734990,,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xnrpx8dae06ygkm45jqnrq1bvqm3bd7g9z2pklewjovxalvyo0,498,Semesta Sliky Puding,Semesta Sliky Puding adalah tempat yang menawarkan puding lembut,Kuliner,Waralaba,4800000,,http://www.semestasilkydrink.com,087832853404,Mommilkgroup@gmail.com,2019,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xokmodxr4b7evnk8znl3xqvgngpyz0wdep2lmqg6j59b1jywad,499,Tahu Gila,Tahu Gila adalah tempat yang dikenal karena penyajian uniknya pada hidangan berbahan dasar tahu,Kuliner,Waralaba,5700000,,,082225591182,tahugila.id@gmail.com,2013,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xpe93gdz7jrbrnm0l1bzvgqmbpa4ylykdoxwje8n62wvpxkaoq,500,Starkult,Starkult membuka usaha minuman yang mencampurkan Yakult dengan minuman buah lainnya.,Kuliner,Waralaba,9900000,,,08112953458,plazakulinerofficial@gmail.com,2018,PT. PLAZA KULINER INDONESIA.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xqvylgb28v0byjzozwxk1jl51gmwoxnnaraemdepq4g367k9pw,501,Win Market,Franchise supermarket atau pasar ritel yang mungkin menonjolkan konsep pelayanan pelanggan yang baik dan variasi produk yang lengkap.,Busana,Waralaba,15000000,,,081361920003,,,Win Market Online Group.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xrdazbko7mrgexwpvqm9bxjpbnpgwl52d4y3vj16nna8zo0ke9,502,Spaethi House,THE SPAGHETTI HOUSE sangat ingin memperluas pasar internasionalnya terutama melalui jaringan waralaba di wilayah Asia Tenggara,Kuliner,Waralaba,,,,0216918925,,,PT. Pastramas.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xvm85rjy7x1bkwydwlak94ezrenegd3zvmx0nqpborao26lqgk,503,Sosis Bakar Asmara,Sosis Bakar Asmara adalah tempat yang mengkhususkan diri dalam menyajikan sosis bakar,Kuliner,Waralaba,4000000,,http://sosisbakarasmara.com,08123481928,sosisbakarasmara@gmail.com,2014,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xxmx8dvzrknqw3py9j2g7lg6e7dbpwor5envola01kyem4abzv,504,Wano Boba Tea,Franchise minuman boba yang mungkin menawarkan variasi minuman boba dengan konsep dan cita rasa yang unik.,Kuliner,Waralaba,5900000,,,082133920585,,2018,Mitra Creator Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xxo2o0k5gmaa4q1eb3dkrprq0dq6mwz9pngjexvnbd7lwyzvyw,505,Yakamu Boba,"Franchise minuman boba yang mungkin menonjolkan keunikan dalam penyajian dan rasa, menciptakan minuman yang istimewa.",Kuliner,Waralaba,3800000,,http://www.yakamu.com,082143726717,yakamuboba@gmail.com,2020,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/xxog7xv8rybq9zw42agyej0kpwd6amvlqbo5pnp13zkrwedlmb,506,Tuft Kote Dinol,Mungkin merupakan bisnis layanan perawatan mobil dengan fokus pada produk atau layanan penjagaan kote (cat mobil).,Otomotif,Kemitraan,,,,0214243259,,2003,PT. Antika Jaya Utama.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/y0kdxzxagn1klzamy4vdo5v3y7epbrl97w28yjjpgnwbmqreqr,507,Wet Klin Cleaning Shop,Layanan pembersihan dan laundry yang mungkin menonjolkan konsep kebersihan dan kenyamanan pelanggan.,Jasa Kebersihan,Waralaba,1100000000,,,02153158232,,2009,PT. Wetklin Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/yabnkxeyb3kppyqlov0872vxw9gd19ermwgmodjqlwjn5zz468,508,WISCO,Bisnis yang mungkin bergerak di bidang teknologi atau layanan IT dengan fokus pada solusi perangkat lunak.,Kuliner,Waralaba,5000000,,http://www.wiscochocolate.com,085702222138,wisco.chocolate@gmail.com,2011,KOES ISLAND GROUP.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/yanzlvmw2kej1rpajdk5ooxpjprqmb3b4n0l69yygvegx7d8q4,509,Uncle Bob Ice Cream Sandwich,Franchise yang menawarkan es krim dalam bentuk sandwich dengan variasi rasa yang unik.,Kuliner,Waralaba,10000000,,http://iceunclebob.com,08563080914,,,PT. Kebab Kings Indonesia.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/yddvmwy8xwjb6ake40xzqk57beneg1nlapzoygj2bo3lmvqrp2,510,Tahu Garing TAGAR,"Tahu Garing TAGAR adalah brand Tahu Crispy No.1 di Indonesia, dengan total lebih dari 200 gerai yang tersebar di seluruh Indonesia. Tahu Garing menawarkan produk berwari-wari, termasuk Tahu Garing pake Isi Sambal yang menjadi produk berkelanjutan di Indonesia",Kuliner,Waralaba,15000000,,http://tahugaring.com/,081511088116,tahugaring_tagar@hotmail.com,2019,CV Tahu Garing TAGAR.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/ye4glzawpd7xdkn8k3r0jwmaw651obpmjvyqzb9y2re6nlvox7,511,Warung Roster,Mungkin merupakan warung makan yang menawarkan menu dengan konsep panggang atau bakar.,Kuliner,Waralaba,,,https://jossindustries.com/warungroster/,087851925550,,2017,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/yg5ebnjkezdgoqvlb8pnwamyv8o2pzd97mkv4jarlyr03xq1wd,512,UDANG LOVERS SOLO,Mungkin merupakan warung atau bisnis yang menawarkan hidangan udang dengan berbagai varian rasa dan olahan.,Kuliner,Waralaba,7600000,,http://Instagram.com/udanglovers_solo,087700140664,udangloversindonesia@gmail.com,2017,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/yk5pyp21qaqdbawllkn04dnrzw9xvgmzo876oebzmx3ryewvja,513,Suga F&B Fried Chiken,Suga F&B Fried Chicken menawarkan makanan fried chicken dengan rasa dan kualitas yang menarik,Kuliner,Waralaba,200000000,,,021912611100,,2005,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/yog4d7wdnm0wzble9vpjamongmqvry3r2qlpex1jkk8gz6xbym,514,Steak and Cheese,Steak and Cheese menawarkan berbagai jenis steak dan keju terbaik.,Kuliner,Waralaba,100000000,,,081226677364,Steakandcheese888@gmail.com,2017,Ideax Creative Culinary.,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/yoybrkdlmqd7n34epmz8vywgbqbljwaa29nqx01pgvjkreo6xr,515,Waralabakopi [dot] Com,"Franchise kopi yang mungkin beroperasi secara daring atau online, menawarkan layanan pesan antar atau keanggotaan kopi.",Kuliner,Waralaba,9700000,,http://waralabakopi.com,081232040003,tony.s.u.333@gmail.com,2009,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/yqgqwn81xd2l6zx7y5mone0vb8a4larrjjkepzb9p3bovydkm8,516,Ta B'nana,Ta B'nana menawarkan produk berkelanjutan yang terbuat dari bahan mentah yang terbaik dan alami,Kuliner,Waralaba,17000000,,,08128045939,smartme1@indosat.net.id,,,,,,,,,
https://klikfranchise.com/services/franchisedankemitraan/detail/yvr5q2b3pgme0gn7zlrnjaq6adbdvkdjx4ylzmawx9wo1opke2,517,Xiblackboba,"Menyediakan minuman boba dengan sentuhan khusus pada rasa dan penyajian, menciptakan pengalaman boba yang berbeda.",Kuliner,Waralaba,5600000,,,08128045939,smartme1@indosat.net.id,2019,,,,,,,,
